Point;Real time;Power-up time;Asrc;Alod;Apack;Vpack;SOC;DOD;Loads;BalVtg;BalCause;IoState;Flags;Bnk0;Bnk1t;Bnk2;Bnk3;Bnk4;Bnk5;Bnk6;Bnk7;Bnk8;Bnk9;Bnk10;Bnk11;Bnk12;Bnk13;Bnk14;Bnk15;CCL;CCLcause;DCL;DCLcause;WarnFlags;FltFlags;MissBanks;MissBank#;MissCells;-;Vmin;VminNo;VminAvg;Vavg;Vmax;VmaxNo;VmaxAvg;Tmin;TminNo;Tavg;Tmax;TmaxNo;Rmin;RminNo;Ravg;Rmax;RmaxNo;Rpack;Nmonit;Vmonit;Tmonit;TmonitOff;Rmonit;Smonit;Cell 0;Cell 1;Cell 2;Cell 3;Cell 4;Cell 5;Cell 6;Cell 7;Cell 8;Cell 9;Cell 10;Cell 11;Cell 12;Cell 13;Cell 14;Cell 15;Cell 16;Cell 17;Cell 18;Cell 19;Cell 20;Cell 21;Cell 22;Cell 23;Cell 24;Cell 25;Cell 26;Cell 27
327;1/1/2026 15:25;#2401 000:01:04:10;0;12.9;12.9;105.1;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.75;3.81;6;3.78;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
328;1/1/2026 15:25;#2401 000:01:04:11;0;15.3;15.3;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.75;3.81;6;3.78;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
329;1/1/2026 15:25;#2401 000:01:04:12;0;15.8;15.8;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.75;3.81;6;3.78;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
330;1/1/2026 15:25;#2401 000:01:04:13;0;17.3;17.3;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.75;3.78;8;3.78;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
331;1/1/2026 15:25;#2401 000:01:04:14;0;19.9;19.9;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.75;3.78;8;3.78;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
332;1/1/2026 15:25;#2401 000:01:04:15;0;22.9;22.9;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.75;3.78;8;3.78;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
333;1/1/2026 15:25;#2401 000:01:04:16;0;23;23;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.75;3.78;8;3.78;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
334;1/1/2026 15:25;#2401 000:01:04:17;0;24.6;24.6;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.75;3.78;8;3.78;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
335;1/1/2026 15:25;#2401 000:01:04:18;0;27.9;27.9;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.75;3.78;8;3.78;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
336;1/1/2026 15:25;#2401 000:01:04:19;0;27.8;27.8;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.75;3.78;6;3.78;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
337;1/1/2026 15:25;#2401 000:01:04:20;0;27.8;27.8;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.75;3.78;6;3.78;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
338;1/1/2026 15:25;#2401 000:01:04:21;0;27.7;27.7;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.75;3.78;6;3.78;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
339;1/1/2026 15:25;#2401 000:01:04:22;0;27.8;27.8;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.75;3.78;6;3.78;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
340;1/1/2026 15:25;#2401 000:01:04:23;0;27.7;27.7;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.75;3.78;6;3.78;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
341;1/1/2026 15:25;#2401 000:01:04:24;0;27.7;27.7;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.75;3.78;6;3.78;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
342;1/1/2026 15:25;#2401 000:01:04:25;0;27.6;27.6;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.75;3.78;6;3.78;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
343;1/1/2026 15:25;#2401 000:01:04:26;0;27.6;27.6;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.75;3.78;6;3.78;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
344;1/1/2026 15:25;#2401 000:01:04:27;0;27.6;27.6;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.75;3.78;6;3.78;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
345;1/1/2026 15:25;#2401 000:01:04:28;0;27.7;27.7;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.75;3.75;3.78;6;3.78;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
346;1/1/2026 15:25;#2401 000:01:04:29;0;27.6;27.6;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.77;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
347;1/1/2026 15:25;#2401 000:01:04:30;0;27.6;27.6;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.77;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
348;1/1/2026 15:25;#2401 000:01:04:31;0;27.5;27.5;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.77;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
349;1/1/2026 15:25;#2401 000:01:04:32;0;27.6;27.6;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.77;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
350;1/1/2026 15:25;#2401 000:01:04:33;0;27.6;27.6;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.77;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
351;1/1/2026 15:25;#2401 000:01:04:34;0;27.6;27.6;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.77;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
352;1/1/2026 15:25;#2401 000:01:04:35;0;27.6;27.6;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.77;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
353;1/1/2026 15:25;#2401 000:01:04:36;0;27.6;27.6;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.77;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
354;1/1/2026 15:25;#2401 000:01:04:37;0;27.6;27.6;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.77;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
355;1/1/2026 15:25;#2401 000:01:04:38;0;27.5;27.5;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.76;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
356;1/1/2026 15:25;#2401 000:01:04:39;0;27.4;27.4;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.76;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
357;1/1/2026 15:25;#2401 000:01:04:40;0;27.4;27.4;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.76;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
358;1/1/2026 15:25;#2401 000:01:04:41;0;27.3;27.3;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.76;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
359;1/1/2026 15:25;#2401 000:01:04:42;0;27.3;27.3;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.76;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
360;1/1/2026 15:25;#2401 000:01:04:43;0;27.3;27.3;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.76;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
361;1/1/2026 15:25;#2401 000:01:04:44;0;27.3;27.3;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.76;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
362;1/1/2026 15:25;#2401 000:01:04:45;0;27.3;27.3;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.76;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
363;1/1/2026 15:25;#2401 000:01:04:46;0;27.3;27.3;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.76;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
364;1/1/2026 15:25;#2401 000:01:04:47;0;27.4;27.4;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.76;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
365;1/1/2026 15:25;#2401 000:01:04:48;0;27.4;27.4;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.76;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
366;1/1/2026 15:25;#2401 000:01:04:49;0;27.4;27.4;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.76;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
367;1/1/2026 15:25;#2401 000:01:04:50;0;27.4;27.4;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.76;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
368;1/1/2026 15:25;#2401 000:01:04:51;0;27.5;27.5;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.76;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
369;1/1/2026 15:25;#2401 000:01:04:52;0;27.5;27.5;105;72;63;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;;3.75;3.75;3.75;;3.76;26;25;28;30;21;2;27;2.3;3.1;22;65.9;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
