Time (s),1. Current A(RMS) (1),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
194.964,0,,194.9643,-0.0625,,194.9639,0.375,,194.9644,1.7000000000000002,,194.964,161,,194.9642,1.375,,194.9639,115.0625,,194.9639,32,,194.964,2.1875,,194.9642,6.5,,194.9643,1.44921875,,194.9643,0.25,,194.9642,2.25,,194.9642,2.3125,,
194.984,0,,194.9843,-0.8125,,194.9839,0.375,,194.9843,1.8,,194.984,161,,194.9841,1.9375,,194.9839,115.0625,,194.9839,32,,194.984,2.3125,,194.9841,6.4375,,194.9843,1.4140625,,194.9843,0.25,,194.9841,3.25,,194.9841,2.875,,
195.004,0,,195.0043,-0.3125,,195.0039,0.375,,195.0043,1.4000000000000001,,195.004,160,,195.0041,2.25,,195.0039,115.0625,,195.0039,32,,195.004,1.8125,,195.0041,6.6875,,195.0043,1.4140625,,195.0043,0.1875,,195.0041,3.6875,,195.0041,2.8125,,
195.024,0,,195.0243,-1.375,,195.0239,0.4375,,195.0243,1.4000000000000001,,195.024,160,,195.0241,1.875,,195.0239,115.0625,,195.0239,32,,195.024,1.8125,,195.0241,6.5,,195.0243,1.421875,,195.0243,0.1875,,195.0241,3.125,,195.0241,3.625,,
195.044,0,,195.0443,-1.75,,195.0439,0.4375,,195.0443,1.5,,195.044,161,,195.0441,1.75,,195.0439,115.0625,,195.0439,32,,195.044,1.9375,,195.0441,7.0,,195.0443,1.46484375,,195.0443,0.4375,,195.0441,2.9375,,195.0441,1.3125,,
195.064,0,,195.0642,0.8125,,195.0639,0.4375,,195.0643,2.0,,195.064,161,,195.0641,1.875,,195.0639,115.0625,,195.0639,32,,195.064,2.5625,,195.0641,6.9375,,195.0642,1.46484375,,195.0642,0.0,,195.0641,3.0625,,195.0641,1.5625,,
195.084,0,,195.0843,-0.5,,195.0839,0.4375,,195.0843,2.0,,195.084,161,,195.0841,2.375,,195.0839,115.0,,195.0839,32,,195.084,2.5625,,195.0841,6.875,,195.0843,1.38671875,,195.0843,0.25,,195.0841,3.9375,,195.0841,2.3125,,
195.104,0,,195.1042,1.1875,,195.1039,0.5,,195.1043,1.0,,195.104,161,,195.1041,2.5,,195.1039,114.875,,195.1039,32,,195.104,1.25,,195.1041,6.4375,,195.1042,1.38671875,,195.1042,-0.125,,195.1041,4.1875,,195.1041,4.875,,
195.124,4,,195.1242,0.8125,,195.1239,0.5,,195.1243,1.0,,195.124,162,,195.1241,1.5625,,195.1239,115.0,,195.1239,32,,195.124,1.25,,195.1241,6.625,,195.1242,1.39453125,,195.1242,0.0,,195.1241,2.5625,,195.1241,3.5625,,
195.144,0,,195.1442,1.0625,,195.1438,0.5,,195.1443,1.1,,195.144,162,,195.1441,1.1875,,195.1438,115.0625,,195.1438,32,,195.144,1.375,,195.1441,6.6875,,195.1442,1.421875,,195.1442,0.0,,195.1441,2.0,,195.1441,1.9375,,
