Time (s),0x0082_Supply_critical  ,,Time (s),0x0082_DSP_param  ,,Time (s),2. Iq A (0.0625),,Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),1. Id A (0.0625),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Id A (0.0625),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),2. Velocity RPM (1),,Time (s),2. Torque % of peak (0.1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),2. Target Iq A (0.0625),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),2. Current A(RMS) (1),,Time (s),2. Target Id A (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Uq V (0.0625),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),0x0081_Low_batt  ,,Time (s),2. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),0x0081_Motor_slave_in_wrong_state  ,,Time (s),2. Torque actual value Nm (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),2. Throttle Input Voltage V (0.00390625),,Time (s),2. statusword  (1),,Time (s),1. Ud V (0.0625),,Time (s),1. controlword - right motor  (1),,Time (s),1. Target Iq A (0.0625),,Time (s),0x0081_Supply_critical  ,,Time (s),2. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
,,,,,,363.8054,3.75,,363.7997,7,,363.8,0.0,,363.7995,-9.3,,363.8,0.1875,,363.7995,600,,363.8055,2.8125,,363.8051,114.9375,,363.7996,2.125,,363.8052,-7.375,,363.7997,-599,,363.7998,-7.5,,363.805,-596,,363.805,3.0,,363.805,2359,,363.7995,600,,363.8054,2.9375,,363.7995,16911,,363.805,0.03,,363.7995,-0.093,,363.8052,0,,363.8055,0.0,,363.7996,114.9375,,363.7996,27,,363.8051,27,,363.7998,-22.5,,363.7997,-7.5,,,,,363.8054,-22.0625,,363.8051,1.25,,363.805,-596,,,,,363.8054,2.4375,,363.8,4.42578125,,363.8055,0.0,,363.805,2359,,363.8,-0.6875,,363.7995,16911,,363.7998,-9.0625,,,,,363.8055,0.5625,,363.7998,-7.875,,
,,,,,,363.8254,1.8125,,363.8197,8,,363.82,0.0,,363.8195,2.9000000000000004,,363.82,0.375,,363.8195,600,,363.8255,1.25,,363.8251,115.3125,,363.8196,2.6875,,363.8252,2.3125,,363.8197,-601,,363.8198,2.375,,363.825,-594,,363.825,-0.4,,363.825,2359,,363.8195,600,,363.8254,-0.5,,363.8195,527,,363.825,-0.004,,363.8195,0.029,,363.8252,0,,363.8255,0.0,,363.8196,115.0,,363.8196,27,,363.8251,27,,363.8198,-22.875,,363.8197,-7.5,,,,,363.8254,-22.75,,363.8251,0.75,,363.825,-594,,,,,363.8254,-0.375,,363.82,4.41796875,,363.8255,0.0,,363.825,2359,,363.82,0.0,,363.8195,527,,363.8198,2.875,,,,,363.8255,-1.5,,363.8198,-7.5625,,
,,,,,,363.8454,-4.0625,,363.8398,0,,363.84,0.0,,363.8395,-7.0,,363.84,-0.25,,363.8395,600,,363.8455,-5.5625,,363.8451,115.0625,,363.8396,2.25,,363.8452,-5.5625,,363.8398,-600,,363.8399,-5.625,,363.845,-592,,363.845,-3.8000000000000003,,363.845,2103,,363.8395,600,,363.8454,-3.6875,,363.8395,16911,,363.845,-0.038,,363.8395,-0.07,,363.8452,0,,363.8455,0.0,,363.8396,115.1875,,363.8396,27,,363.8451,27,,363.8399,-22.5,,363.8398,-7.5,,,,,363.8454,-22.1875,,363.8451,0.8125,,363.845,-592,,,,,363.8454,-3.0625,,363.84,4.44140625,,363.8455,0.0,,363.845,2103,,363.84,2.375,,363.8395,16911,,363.8399,-6.75,,,,,363.8455,1.4375,,363.8399,-0.9375,,
,,,,,,363.8654,0.9375,,363.8598,4,,363.86,0.0,,363.8595,-9.3,,363.86,-3.5,,363.8595,600,,363.8655,3.25,,363.8651,115.0,,363.8596,2.0625,,363.8652,-7.375,,363.8598,-599,,363.8599,-7.5,,363.865,-591,,363.865,0.30000000000000004,,363.865,2103,,363.8595,600,,363.8654,0.25,,363.8595,16911,,363.865,0.003,,363.8595,-0.093,,363.8652,0,,363.8655,0.0,,363.8596,114.8125,,363.8596,27,,363.8651,27,,363.8599,-22.25,,363.8598,-7.5,,,,,363.8654,-22.3125,,363.8651,0.9375,,363.865,-591,,,,,363.8654,0.25,,363.86,4.41796875,,363.8655,0.0,,363.865,2103,,363.86,2.0625,,363.8595,16911,,363.8599,-9.0625,,,,,363.8655,-1.8125,,363.8599,-7.0625,,
,,,,,,363.8853,-6.6875,,363.8798,4,,363.88,0.0,,363.8795,-9.3,,363.88,2.5,,363.8795,600,,363.8855,-5.1875,,363.8851,114.875,,363.8796,2.3125,,363.8852,-7.375,,363.8798,-600,,363.8799,-7.5,,363.885,-591,,363.885,-8.1,,363.885,2359,,363.8795,600,,363.8853,-7.8125,,363.8795,16911,,363.885,-0.081,,363.8795,-0.093,,363.8852,4,,363.8855,0.0,,363.8796,115.0,,363.8796,27,,363.8851,27,,363.8799,-23.375,,363.8798,-7.5,,,,,363.8853,-21.25,,363.8851,0.9375,,363.885,-591,,,,,363.8853,-6.5,,363.88,4.40625,,363.8855,0.0,,363.885,2359,,363.88,0.125,,363.8795,16911,,363.8799,-9.0625,,,,,363.8855,1.375,,363.8799,-6.0,,
,,,,,,363.9053,-8.9375,,363.8998,0,,363.9,0.0,,363.8995,-9.3,,363.9,-2.3125,,363.8995,600,,363.9055,-0.5,,363.9051,114.6875,,363.8996,2.25,,363.9052,-7.375,,363.8998,-598,,363.8999,-7.5,,363.905,-591,,363.905,-9.200000000000001,,363.905,2103,,363.8995,600,,363.9053,-8.9375,,363.8995,16911,,363.905,-0.092,,363.8995,-0.093,,363.9052,8,,363.9055,0.0,,363.8996,115.0,,363.8996,27,,363.9051,27,,363.8999,-21.0625,,363.8998,-7.375,,,,,363.9053,-22.1875,,363.9051,1.5,,363.905,-591,,,,,363.9053,-7.375,,363.9,4.44140625,,363.9055,0.0,,363.905,2103,,363.9,3.4375,,363.8995,16911,,363.8999,-9.0625,,,,,363.9055,-2.0625,,363.8999,-2.125,,
,,,,,,363.9253,-8.5625,,363.9198,7,,363.92,0.0,,363.9195,-9.3,,363.92,-2.125,,363.9195,600,,363.9254,-0.125,,363.9251,114.8125,,363.9196,2.4375,,363.9252,-7.375,,363.9198,-600,,363.9199,-7.4375,,363.925,-591,,363.925,-9.200000000000001,,363.925,2103,,363.9195,600,,363.9253,-8.9375,,363.9195,16911,,363.925,-0.092,,363.9195,-0.093,,363.9252,7,,363.9254,0.0,,363.9196,114.625,,363.9196,27,,363.9251,27,,363.9199,-23.5625,,363.9198,-7.5,,,,,363.9253,-22.8125,,363.9251,2.1875,,363.925,-591,,,,,363.9253,-7.375,,363.92,4.43359375,,363.9254,0.0,,363.925,2103,,363.92,-0.0625,,363.9195,16911,,363.9199,-8.9375,,,,,363.9254,-1.8125,,363.9199,-7.6875,,
,,,,,,363.9454,-9.25,,363.9398,9,,363.94,0.0,,363.9395,-2.8000000000000003,,363.94,6.8125,,363.9395,600,,363.9456,-0.75,,363.9451,114.875,,363.9396,2.3125,,363.9453,-2.1875,,363.9398,-600,,363.9399,-2.25,,363.945,-593,,363.945,-9.200000000000001,,363.945,2103,,363.9395,600,,363.9454,-8.9375,,363.9395,527,,363.945,-0.092,,363.9395,-0.028,,363.9453,8,,363.9456,0.0,,363.9396,115.375,,363.9396,27,,363.9451,27,,363.9399,-22.4375,,363.9398,-7.5,,,,,363.9454,-22.5,,363.9451,2.75,,363.945,-593,,,,,363.9454,-7.375,,363.94,4.46875,,363.9456,0.0,,363.945,2103,,363.94,1.6875,,363.9395,527,,363.9399,-2.6875,,,,,363.9456,-1.0625,,363.9399,9.5,,
,,,,,,363.9654,-7.5,,363.9598,4,,363.96,0.0,,363.9595,-9.3,,363.96,-2.25,,363.9595,600,,363.9656,2.5,,363.9651,114.6875,,363.9596,1.625,,363.9653,-7.375,,363.9598,-599,,363.9599,-7.5,,363.965,-593,,363.965,-6.0,,363.965,2103,,363.9595,600,,363.9654,-5.8125,,363.9595,16911,,363.965,-0.06,,363.9595,-0.093,,363.9653,9,,363.9656,0.0,,363.9596,114.75,,363.9596,27,,363.9651,27,,363.9599,-21.4375,,363.9598,-7.5625,,,,,363.9654,-22.9375,,363.9651,3.25,,363.965,-593,,,,,363.9654,-4.8125,,363.96,4.46875,,363.9656,0.0,,363.965,2103,,363.96,1.625,,363.9595,16911,,363.9599,-9.0625,,,,,363.9656,-2.4375,,363.9599,-5.6875,,
,,,,,,363.9854,-4.5625,,363.9799,7,,363.9801,0.0,,363.9796,-9.4,,363.9801,-3.9375,,363.9796,600,,363.9856,-1.875,,363.9851,114.75,,363.9797,2.0625,,363.9853,-7.5,,363.9799,-598,,363.98,-7.5625,,363.985,-595,,363.985,-5.5,,363.985,2103,,363.9796,600,,363.9854,-5.3125,,363.9796,16911,,363.985,-0.055,,363.9796,-0.094,,363.9853,4,,363.9856,0.0,,363.9797,114.625,,363.9797,27,,363.9851,27,,363.98,-22.125,,363.9799,-7.5625,,,,,363.9854,-22.8125,,363.9851,3.375,,363.985,-595,,,,,363.9854,-4.4375,,363.9801,4.43359375,,363.9856,0.0,,363.985,2103,,363.9801,1.9375,,363.9796,16911,,363.98,-9.125,,,,,363.9856,1.1875,,363.98,-9.9375,,
,,,,,,364.0054,-7.0625,,363.9997,7,,364.0,0.0,,363.9995,2.0,,364.0,-0.5625,,363.9995,600,,364.0056,-1.5625,,364.0051,114.75,,363.9996,2.6875,,364.0053,1.5625,,363.9997,-601,,363.9999,1.625,,364.005,-596,,364.005,-9.3,,364.005,2103,,363.9995,600,,364.0054,-9.0,,363.9995,527,,364.005,-0.093,,363.9995,0.02,,364.0053,8,,364.0056,0.0,,363.9996,114.625,,363.9996,27,,364.0051,27,,363.9999,-24.0,,363.9997,-7.5,,,,,364.0054,-23.75,,364.0051,3.4375,,364.005,-596,,,,,364.0054,-7.4375,,364.0,4.46875,,364.0056,0.0,,364.005,2103,,364.0,0.9375,,363.9995,527,,363.9999,1.9375,,,,,364.0056,-0.6875,,363.9999,-6.125,,
,,,,,,364.0253,-8.25,,364.0197,0,,364.02,0.0,,364.0195,-0.1,,364.02,3.3125,,364.0195,600,,364.0254,2.125,,364.0251,114.875,,364.0196,2.9375,,364.0252,-0.0625,,364.0197,-600,,364.0199,-0.125,,364.025,-597,,364.025,-4.2,,364.025,2103,,364.0195,600,,364.0253,-4.0625,,364.0195,527,,364.025,-0.042,,364.0195,-0.001,,364.0252,7,,364.0254,0.0,,364.0196,114.6875,,364.0196,27,,364.0251,27,,364.0199,-24.0,,364.0197,-7.5625,,,,,364.0253,-22.25,,364.0251,3.8125,,364.025,-597,,,,,364.0253,-3.375,,364.02,4.46875,,364.0254,0.0,,364.025,2103,,364.02,0.3125,,364.0195,527,,364.0199,-0.1875,,,,,364.0254,-2.375,,364.0199,-3.6875,,
,,,,,,364.0454,-2.6875,,364.0397,4,,364.04,0.0,,364.0394,4.6000000000000005,,364.04,-2.9375,,364.0394,600,,364.0455,0.125,,364.0451,115.0625,,364.0396,2.625,,364.0452,3.625,,364.0397,-601,,364.0398,3.6875,,364.045,-595,,364.045,0.9,,364.045,2103,,364.0394,600,,364.0454,0.875,,364.0394,527,,364.045,0.009000000000000001,,364.0394,0.046,,364.0452,0,,364.0455,0.0,,364.0396,114.8125,,364.0396,27,,364.0451,27,,364.0398,-22.3125,,364.0397,-7.5625,,,,,364.0454,-21.1875,,364.0451,3.625,,364.045,-595,,,,,364.0454,0.75,,364.04,4.42578125,,364.0455,0.0,,364.045,2103,,364.04,2.875,,364.0394,527,,364.0398,4.4375,,,,,364.0455,0.9375,,364.0398,-5.375,,
,,,,,,364.0654,0.0,,364.0597,6,,364.06,0.0,,364.0594,9.4,,364.06,2.3125,,364.0594,600,,364.0655,0.8125,,364.0651,115.25,,364.0596,2.4375,,364.0652,7.5,,364.0597,-602,,364.0599,9.625,,364.065,-596,,364.065,1.0,,364.065,2359,,364.0594,600,,364.0654,1.0,,364.0594,527,,364.065,0.01,,364.0594,0.094,,364.0652,4,,364.0655,0.0,,364.0596,115.375,,364.0596,27,,364.0651,27,,364.0599,-22.0625,,364.0597,-7.5,,,,,364.0654,-22.4375,,364.0651,3.0625,,364.065,-596,,,,,364.0654,0.8125,,364.06,4.41796875,,364.0655,0.0,,364.065,2359,,364.06,2.4375,,364.0594,527,,364.0599,11.625,,,,,364.0655,-0.0625,,364.0599,3.375,,
,,,,,,364.0852,3.5625,,364.0797,0,,364.0799,0.0,,364.0794,9.4,,364.0799,2.875,,364.0794,600,,364.0854,2.0,,364.085,115.1875,,364.0795,1.5625,,364.0851,7.5,,364.0797,-602,,364.0798,10.0,,364.0849,-596,,364.0849,6.800000000000001,,364.0849,2359,,364.0794,600,,364.0852,6.5625,,364.0794,527,,364.0849,0.068,,364.0794,0.094,,364.0851,4,,364.0854,0.0,,364.0795,115.4375,,364.0795,27,,364.085,27,,364.0798,-22.0625,,364.0797,-7.5,,,,,364.0852,-22.125,,364.085,2.4375,,364.0849,-596,,,,,364.0852,5.4375,,364.0799,4.41796875,,364.0854,0.0,,364.0849,2359,,364.0799,0.8125,,364.0794,527,,364.0798,12.0,,,,,364.0854,0.125,,364.0798,4.1875,,
,,,,,,364.1054,7.625,,364.0997,4,,364.0999,0.0,,364.0994,-9.3,,364.0999,-3.875,,364.0994,600,,364.1056,0.125,,364.1052,115.1875,,364.0996,1.25,,364.1053,-7.375,,364.0997,-597,,364.0998,-7.5,,364.105,-593,,364.105,9.3,,364.105,2359,,364.0994,600,,364.1054,9.0,,364.0994,16911,,364.105,0.093,,364.0994,-0.093,,364.1053,7,,364.1056,0.0,,364.0996,115.125,,364.0996,27,,364.1052,27,,364.0998,-21.4375,,364.0997,-7.5,,,,,364.1054,-21.75,,364.1052,1.5,,364.105,-593,,,,,364.1054,7.4375,,364.0999,4.42578125,,364.1056,0.0,,364.105,2359,,364.0999,1.9375,,364.0994,16911,,364.0998,-9.0625,,,,,364.1056,1.75,,364.0998,-8.375,,
,,,,,,364.1253,5.6875,,364.1196,8,,364.1199,0.0,,364.1194,-9.3,,364.1199,-1.3125,,364.1194,600,,364.1254,3.1875,,364.125,115.0,,364.1195,1.875,,364.1251,-7.375,,364.1196,-597,,364.1198,-7.5,,364.1249,-592,,364.1249,3.5,,364.1249,2359,,364.1194,600,,364.1253,3.375,,364.1194,16911,,364.1249,0.035,,364.1194,-0.093,,364.1251,4,,364.1254,0.0,,364.1195,115.0,,364.1195,27,,364.125,27,,364.1198,-22.5625,,364.1196,-7.5,,,,,364.1253,-21.1875,,364.125,0.5,,364.1249,-592,,,,,364.1253,2.8125,,364.1199,4.44140625,,364.1254,0.0,,364.1249,2359,,364.1199,1.9375,,364.1194,16911,,364.1198,-9.0625,,,,,364.1254,-1.625,,364.1198,-9.1875,,
,,,,,,364.1452,-6.5,,364.1397,8,,364.1399,0.0,,364.1394,-9.3,,364.1399,1.0625,,364.1394,600,,364.1454,-6.25,,364.145,114.625,,364.1396,2.5625,,364.1451,-7.375,,364.1397,-598,,364.1398,-7.5,,364.1449,-589,,364.1449,-9.200000000000001,,364.1449,2359,,364.1394,600,,364.1452,-8.875,,364.1394,16911,,364.1449,-0.092,,364.1394,-0.093,,364.1451,4,,364.1454,0.0,,364.1396,114.9375,,364.1396,27,,364.145,27,,364.1398,-23.375,,364.1397,-7.5,,,,,364.1452,-21.125,,364.145,0.25,,364.1449,-589,,,,,364.1452,-7.375,,364.1399,4.41796875,,364.1454,0.0,,364.1449,2359,,364.1399,-0.5625,,364.1394,16911,,364.1398,-9.0625,,,,,364.1454,0.5625,,364.1398,-10.0,,
,,,,,,364.1652,-9.375,,364.1597,7,,364.1599,0.0,,364.1594,-9.3,,364.1599,-2.8125,,364.1594,600,,364.1654,1.8125,,364.165,114.625,,364.1595,3.0625,,364.1651,-7.375,,364.1597,-598,,364.1598,-7.5,,364.1649,-588,,364.1649,-9.200000000000001,,364.1649,2103,,364.1594,600,,364.1652,-8.9375,,364.1594,16911,,364.1649,-0.092,,364.1594,-0.093,,364.1651,8,,364.1654,0.0,,364.1595,114.5625,,364.1595,27,,364.165,27,,364.1598,-23.4375,,364.1597,-7.5,,,,,364.1652,-21.6875,,364.165,0.9375,,364.1649,-588,,,,,364.1652,-7.375,,364.1599,4.41796875,,364.1654,0.0,,364.1649,2103,,364.1599,2.3125,,364.1594,16911,,364.1598,-9.0625,,,,,364.1654,-4.0,,364.1598,-9.6875,,
,,,,,,364.1852,-7.75,,364.1797,4,,364.1799,0.0,,364.1794,-5.5,,364.1799,1.8125,,364.1794,600,,364.1854,-2.3125,,364.185,115.0625,,364.1795,3.375,,364.1851,-4.375,,364.1797,-600,,364.1798,-4.4375,,364.1849,-589,,364.1849,-9.200000000000001,,364.1849,2103,,364.1794,600,,364.1852,-8.9375,,364.1794,16911,,364.1849,-0.092,,364.1794,-0.055,,364.1851,8,,364.1854,0.0,,364.1795,114.6875,,364.1795,27,,364.185,27,,364.1798,-23.6875,,364.1797,-7.5,,,,,364.1852,-23.0,,364.185,1.6875,,364.1849,-589,,,,,364.1852,-7.375,,364.1799,4.40625,,364.1854,0.0,,364.1849,2103,,364.1799,0.5625,,364.1794,16911,,364.1798,-5.3125,,,,,364.1854,-0.5,,364.1798,-4.8125,,
,,,,,,364.2054,-7.75,,364.1997,11,,364.1999,0.0,,364.1994,1.0,,364.1999,7.25,,364.1994,600,,364.2055,1.125,,364.205,115.0625,,364.1995,2.5625,,364.2052,0.75,,364.1997,-601,,364.1998,0.875,,364.2049,-589,,364.2049,-7.300000000000001,,364.2049,2103,,364.1994,600,,364.2054,-7.125,,364.1994,527,,364.2049,-0.073,,364.1994,0.01,,364.2052,8,,364.2055,0.0,,364.1995,115.4375,,364.1995,27,,364.205,27,,364.1998,-21.8125,,364.1997,-7.375,,,,,364.2054,-22.875,,364.205,2.3125,,364.2049,-589,,,,,364.2054,-5.875,,364.1999,4.3984375,,364.2055,0.0,,364.2049,2103,,364.1999,2.0,,364.1994,527,,364.1998,1.0625,,,,,364.2055,-2.125,,364.1998,10.625,,
,,,,,,364.2253,-4.0,,364.2197,4,,364.2199,0.0,,364.2194,-9.3,,364.2199,-2.25,,364.2194,600,,364.2254,-1.8125,,364.225,114.8125,,364.2195,1.4375,,364.2252,-7.375,,364.2197,-600,,364.2198,-7.4375,,364.2249,-590,,364.2249,-2.5,,364.2249,2103,,364.2194,600,,364.2253,-2.4375,,364.2194,16911,,364.2249,-0.025,,364.2194,-0.093,,364.2252,4,,364.2254,0.0,,364.2195,115.0625,,364.2195,27,,364.225,27,,364.2198,-21.375,,364.2197,-7.375,,,,,364.2253,-23.0625,,364.225,2.6875,,364.2249,-590,,,,,364.2253,-2.0,,364.2199,4.3984375,,364.2254,0.0,,364.2249,2103,,364.2199,2.0625,,364.2194,16911,,364.2198,-8.9375,,,,,364.2254,0.875,,364.2198,-2.25,,
,,,,,,364.2453,0.4375,,364.2397,6,,364.2399,0.0,,364.2394,-9.200000000000001,,364.2399,-4.0625,,364.2394,600,,364.2454,3.4375,,364.245,114.875,,364.2395,1.75,,364.2452,-7.3125,,364.2397,-598,,364.2398,-7.375,,364.2449,-593,,364.2449,-0.7000000000000001,,364.2449,2103,,364.2394,600,,364.2453,-0.6875,,364.2394,16911,,364.2449,-0.007,,364.2394,-0.092,,364.2452,0,,364.2454,0.0,,364.2395,114.75,,364.2395,27,,364.245,27,,364.2398,-22.4375,,364.2397,-7.375,,,,,364.2453,-23.125,,364.245,2.625,,364.2449,-593,,,,,364.2453,-0.5625,,364.2399,4.3828125,,364.2454,0.0,,364.2449,2103,,364.2399,1.5,,364.2394,16911,,364.2398,-8.9375,,,,,364.2454,-1.5625,,364.2398,-8.6875,,
,,,,,,364.2652,-7.625,,364.2598,7,,364.26,0.0,,364.2595,-9.200000000000001,,364.26,-0.5,,364.2595,600,,364.2654,-4.125,,364.265,114.6875,,364.2596,2.375,,364.2651,-7.3125,,364.2598,-600,,364.2599,-7.375,,364.2649,-591,,364.2649,-9.1,,364.2649,2103,,364.2595,600,,364.2652,-8.8125,,364.2595,16911,,364.2649,-0.091,,364.2595,-0.092,,364.2651,4,,364.2654,0.0,,364.2596,114.6875,,364.2596,27,,364.265,27,,364.2599,-23.5,,364.2598,-7.375,,,,,364.2652,-21.5,,364.265,2.4375,,364.2649,-591,,,,,364.2652,-7.3125,,364.26,4.3828125,,364.2654,0.0,,364.2649,2103,,364.26,-0.8125,,364.2595,16911,,364.2599,-8.9375,,,,,364.2654,0.875,,364.2599,-9.3125,,
,,,,,,364.2852,-8.0,,364.2796,11,,364.2799,0.0,,364.2794,-9.200000000000001,,364.2799,-0.625,,364.2794,600,,364.2854,-0.75,,364.285,114.625,,364.2795,2.9375,,364.2851,-7.3125,,364.2796,-599,,364.2798,-7.375,,364.2849,-591,,364.2849,-9.1,,364.2849,2103,,364.2794,600,,364.2852,-8.8125,,364.2794,16911,,364.2849,-0.091,,364.2794,-0.092,,364.2851,8,,364.2854,0.0,,364.2795,114.5625,,364.2795,27,,364.285,27,,364.2798,-23.5,,364.2796,-7.375,,,,,364.2852,-22.9375,,364.285,2.8125,,364.2849,-591,,,,,364.2852,-7.3125,,364.2799,4.40625,,364.2854,0.0,,364.2849,2103,,364.2799,0.25,,364.2794,16911,,364.2798,-8.9375,,,,,364.2854,-1.4375,,364.2798,-8.3125,,
,,,,,,364.3052,-9.0,,364.2996,0,,364.2999,0.0,,364.2994,9.3,,364.2999,-0.3125,,364.2994,600,,364.3054,1.4375,,364.305,114.875,,364.2995,3.125,,364.3051,7.375,,364.2996,-602,,364.2998,9.3125,,364.3049,-592,,364.3049,-9.1,,364.3049,2103,,364.2994,600,,364.3052,-8.8125,,364.2994,527,,364.3049,-0.091,,364.2994,0.093,,364.3051,9,,364.3054,0.0,,364.2995,114.8125,,364.2995,27,,364.305,27,,364.2998,-22.4375,,364.2996,-7.375,,,,,364.3052,-22.5625,,364.305,3.25,,364.3049,-592,,,,,364.3052,-7.3125,,364.2999,4.41796875,,364.3054,0.0,,364.3049,2103,,364.2999,3.3125,,364.2994,527,,364.2998,11.1875,,,,,364.3054,-2.5,,364.2998,-2.0,,
,,,,,,364.3252,-6.8125,,364.3197,4,,364.32,0.0,,364.3195,9.4,,364.32,2.6875,,364.3195,600,,364.3253,0.5625,,364.325,115.0625,,364.3196,2.6875,,364.3251,7.5,,364.3197,-602,,364.3199,11.1875,,364.3249,-592,,364.3249,-3.5,,364.3249,2103,,364.3195,600,,364.3252,-3.375,,364.3195,527,,364.3249,-0.035,,364.3195,0.094,,364.3251,7,,364.3253,0.0,,364.3196,115.0,,364.3196,27,,364.325,27,,364.3199,-22.1875,,364.3197,-7.5,,,,,364.3252,-22.8125,,364.325,3.625,,364.3249,-592,,,,,364.3252,-2.8125,,364.32,4.41796875,,364.3253,0.0,,364.3249,2103,,364.32,1.9375,,364.3195,527,,364.3199,13.5,,,,,364.3253,-1.1875,,364.3199,2.1875,,
,,,,,,364.3452,6.5,,364.3396,0,,364.3399,0.0,,364.3394,5.5,,364.3399,1.5,,364.3394,600,,364.3453,7.4375,,364.345,115.1875,,364.3395,1.875,,364.3451,4.375,,364.3396,-601,,364.3398,4.4375,,364.3449,-595,,364.3449,9.200000000000001,,364.3449,2103,,364.3394,600,,364.3452,8.8125,,364.3394,527,,364.3449,0.092,,364.3394,0.055,,364.3451,0,,364.3453,0.0,,364.3395,115.0,,364.3395,27,,364.345,27,,364.3398,-21.875,,364.3396,-7.5,,,,,364.3452,-23.5625,,364.345,3.3125,,364.3449,-595,,,,,364.3452,7.375,,364.3399,4.42578125,,364.3453,0.0,,364.3449,2103,,364.3399,0.1875,,364.3394,527,,364.3398,5.375,,,,,364.3453,-1.9375,,364.3398,-1.75,,
,,,,,,364.3653,7.3125,,364.3596,6,,364.3599,0.0,,364.3593,-9.3,,364.3599,-4.25,,364.3593,600,,364.3654,-0.25,,364.365,115.0625,,364.3595,1.875,,364.3651,-7.375,,364.3596,-598,,364.3597,-7.5,,364.3649,-593,,364.3649,7.300000000000001,,364.3649,2359,,364.3593,600,,364.3653,7.125,,364.3593,16911,,364.3649,0.073,,364.3593,-0.093,,364.3651,6,,364.3654,0.0,,364.3595,115.0,,364.3595,27,,364.365,27,,364.3597,-23.9375,,364.3596,-7.5,,,,,364.3653,-21.9375,,364.365,2.125,,364.3649,-593,,,,,364.3653,5.875,,364.3599,4.40625,,364.3654,0.0,,364.3649,2359,,364.3599,1.9375,,364.3593,16911,,364.3597,-9.0625,,,,,364.3654,2.3125,,364.3597,-5.75,,
,,,,,,364.3852,3.9375,,364.3796,8,,364.3799,0.0,,364.3794,-9.3,,364.3799,-2.4375,,364.3794,600,,364.3853,3.1875,,364.3849,114.9375,,364.3795,2.5,,364.385,-7.375,,364.3796,-600,,364.3797,-7.5,,364.3848,-590,,364.3848,1.5,,364.3848,2359,,364.3794,600,,364.3852,1.5,,364.3794,16911,,364.3848,0.015,,364.3794,-0.093,,364.385,0,,364.3853,0.0,,364.3795,114.875,,364.3795,27,,364.3849,27,,364.3797,-23.4375,,364.3796,-7.375,,,,,364.3852,-21.8125,,364.3849,1.1875,,364.3848,-590,,,,,364.3852,1.25,,364.3799,4.390625,,364.3853,0.0,,364.3848,2359,,364.3799,1.4375,,364.3794,16911,,364.3797,-9.0625,,,,,364.3853,-1.8125,,364.3797,-8.125,,
,,,,,,364.4052,-6.4375,,364.3996,7,,364.3999,0.0,,364.3994,-9.3,,364.3999,3.375,,364.3994,600,,364.4053,-5.4375,,364.4049,114.8125,,364.3995,3.0,,364.405,-7.375,,364.3996,-600,,364.3997,-7.4375,,364.4048,-588,,364.4048,-9.200000000000001,,364.4048,2359,,364.3994,600,,364.4052,-8.875,,364.3994,16911,,364.4048,-0.092,,364.3994,-0.093,,364.405,4,,364.4053,0.0,,364.3995,114.875,,364.3995,27,,364.4049,27,,364.3997,-24.1875,,364.3996,-7.375,,,,,364.4052,-21.5,,364.4049,1.0,,364.4048,-588,,,,,364.4052,-7.375,,364.3999,4.44140625,,364.4053,0.0,,364.4048,2359,,364.3999,-1.9375,,364.3994,16911,,364.3997,-8.9375,,,,,364.4053,0.375,,364.3997,-8.875,,
,,,,,,364.4252,-7.25,,364.4196,8,,364.4199,0.0,,364.4193,-9.200000000000001,,364.4199,-2.0625,,364.4193,600,,364.4254,-1.3125,,364.4249,114.9375,,364.4195,3.5,,364.4251,-7.3125,,364.4196,-599,,364.4197,-7.375,,364.4249,-587,,364.4249,-9.200000000000001,,364.4249,2103,,364.4193,600,,364.4252,-8.9375,,364.4193,16911,,364.4249,-0.092,,364.4193,-0.092,,364.4251,7,,364.4254,0.0,,364.4195,114.5625,,364.4195,27,,364.4249,27,,364.4197,-23.9375,,364.4196,-7.5,,,,,364.4252,-23.125,,364.4249,1.5625,,364.4249,-587,,,,,364.4252,-7.375,,364.4199,4.46875,,364.4254,0.0,,364.4249,2103,,364.4199,1.9375,,364.4193,16911,,364.4197,-8.9375,,,,,364.4254,-2.0625,,364.4197,-8.0625,,
