Time (s),2. Iq A (0.0625),,Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),1. Id A (0.0625),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Id A (0.0625),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),2. Velocity RPM (1),,Time (s),2. Torque % of peak (0.1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),0x0081_Unit_in_pre-operational  ,,Time (s),2. Target Iq A (0.0625),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),2. Current A(RMS) (1),,Time (s),2. Target Id A (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Uq V (0.0625),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),2. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),2. Torque actual value Nm (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),2. Throttle Input Voltage V (0.00390625),,Time (s),2. statusword  (1),,Time (s),1. Ud V (0.0625),,Time (s),1. controlword - right motor  (1),,Time (s),1. Target Iq A (0.0625),,Time (s),2. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
922.4433,1.8125,,922.4416,0,,922.4418,0.0,,922.4414,0.0,,922.4418,1.75,,922.4414,650,,922.4434,0.6875,,922.4431,105.9375,,922.4415,-0.0625,,922.4432,0.0,,922.4416,157,,922.4417,0.0,,922.4429,33,,922.4429,0.0,,922.4429,1079,,922.4414,650,,,,,922.4433,0.0,,922.4414,1039,,922.4429,0.0,,922.4414,0.0,,922.4432,0,,922.4434,0.0,,922.4415,106.0,,922.4415,28,,922.4431,28,,922.4417,6.0,,922.4416,0.0,,922.4433,-0.0625,,922.4431,-0.0625,,922.4429,33,,922.4433,0.0,,922.4418,1.2734375,,922.4434,0.0,,922.4429,1079,,922.4418,-2.3125,,922.4414,1039,,922.4417,0.0,,922.4434,-0.625,,922.4417,-0.375,,
922.4633,-1.5,,922.4617,0,,922.462,0.0,,922.4614,0.0,,922.462,0.625,,922.4614,650,,922.4634,-0.1875,,922.463,105.9375,,922.4616,-0.0625,,922.4631,0.0,,922.4617,156,,922.4619,0.0,,922.4629,33,,922.4629,0.0,,922.4629,1079,,922.4614,650,,,,,922.4633,0.0,,922.4614,1039,,922.4629,0.0,,922.4614,0.0,,922.4631,0,,922.4634,0.0,,922.4616,106.0625,,922.4616,28,,922.463,28,,922.4619,4.9375,,922.4617,0.0,,922.4633,2.0625,,922.463,-0.0625,,922.4629,33,,922.4633,0.0,,922.462,1.2890625,,922.4634,0.0,,922.4629,1079,,922.462,-1.5,,922.4614,1039,,922.4619,0.0,,922.4634,0.25,,922.4619,1.1875,,
922.4832,0.4375,,922.4816,0,,922.4818,0.0,,922.4813,0.0,,922.4818,-0.1875,,922.4813,650,,922.4834,1.0,,922.483,105.875,,922.4815,-0.0625,,922.4831,0.0,,922.4816,155,,922.4817,0.0,,922.4829,32,,922.4829,0.0,,922.4829,1079,,922.4813,650,,,,,922.4832,0.0,,922.4813,1039,,922.4829,0.0,,922.4813,0.0,,922.4831,0,,922.4834,0.0,,922.4815,106.0625,,922.4815,28,,922.483,28,,922.4817,4.875,,922.4816,0.0,,922.4832,0.75,,922.483,-0.0625,,922.4829,32,,922.4832,0.0,,922.4818,1.2890625,,922.4834,0.0,,922.4829,1079,,922.4818,-1.0,,922.4813,1039,,922.4817,0.0,,922.4834,-1.0625,,922.4817,1.3125,,
922.5033,0.3125,,922.5015,0,,922.5018,0.0,,922.5014,0.0,,922.5018,-3.125,,922.5014,650,,922.5034,-0.9375,,922.503,105.875,,922.5014,-0.0625,,922.5031,0.0,,922.5015,155,,922.5017,0.0,,922.5029,32,,922.5029,0.0,,922.5029,1079,,922.5014,650,,,,,922.5033,0.0,,922.5014,1039,,922.5029,0.0,,922.5014,0.0,,922.5031,0,,922.5034,0.0,,922.5014,106.0625,,922.5014,28,,922.503,28,,922.5017,4.9375,,922.5015,0.0,,922.5033,1.0,,922.503,-0.0625,,922.5029,32,,922.5033,0.0,,922.5018,1.296875,,922.5034,0.0,,922.5029,1079,,922.5018,0.9375,,922.5014,1039,,922.5017,0.0,,922.5034,0.375,,922.5017,1.3125,,
922.5233,-0.5625,,922.5216,0,,922.5219,0.0,,922.5214,0.0,,922.5219,-1.125,,922.5214,650,,922.5234,-2.3125,,922.5231,105.8125,,922.5215,-0.0625,,922.5232,0.0,,922.5216,154,,922.5218,0.0,,922.5229,32,,922.5229,0.0,,922.5229,1079,,922.5214,650,,,,,922.5233,0.0,,922.5214,1039,,922.5229,0.0,,922.5214,0.0,,922.5232,0,,922.5234,0.0,,922.5215,106.0625,,922.5215,28,,922.5231,28,,922.5218,6.3125,,922.5216,0.0,,922.5233,1.625,,922.5231,-0.0625,,922.5229,32,,922.5233,0.0,,922.5219,1.30859375,,922.5234,0.0,,922.5229,1079,,922.5219,-0.5,,922.5214,1039,,922.5218,0.0,,922.5234,1.5,,922.5218,-0.8125,,
922.5434,-0.4375,,922.5415,0,,922.5418,0.0,,922.5413,0.0,,922.5418,-0.25,,922.5413,650,,922.5435,0.6875,,922.5431,105.875,,922.5414,-0.0625,,922.5433,0.0,,922.5415,153,,922.5417,0.0,,922.5431,31,,922.5431,0.0,,922.5431,1079,,922.5413,650,,,,,922.5434,0.0,,922.5413,1039,,922.5431,0.0,,922.5413,0.0,,922.5433,0,,922.5435,0.0,,922.5414,106.0625,,922.5414,28,,922.5431,28,,922.5417,6.3125,,922.5415,0.0,,922.5434,1.3125,,922.5431,-0.0625,,922.5431,31,,922.5434,0.0,,922.5418,1.2734375,,922.5435,0.0,,922.5431,1079,,922.5418,-1.0,,922.5413,1039,,922.5417,0.0,,922.5435,-0.375,,922.5417,-3.0625,,
922.5633,0.6875,,922.5618,0,,922.5621,0.0,,922.5616,0.0,,922.5621,-0.75,,922.5616,650,,922.5634,0.25,,922.5631,105.9375,,922.5617,-0.0625,,922.5632,0.0,,922.5618,153,,922.562,0.0,,922.5629,31,,922.5629,0.0,,922.5629,1079,,922.5616,650,,,,,922.5633,0.0,,922.5616,1039,,922.5629,0.0,,922.5616,0.0,,922.5632,0,,922.5634,0.0,,922.5617,105.9375,,922.5617,28,,922.5631,28,,922.562,5.625,,922.5618,0.0,,922.5633,0.4375,,922.5631,-0.0625,,922.5629,31,,922.5633,0.0,,922.5621,1.2734375,,922.5634,0.0,,922.5629,1079,,922.5621,-0.625,,922.5616,1039,,922.562,0.0,,922.5634,-0.25,,922.562,0.0,,
922.5834,0.1875,,922.5815,0,,922.5818,0.0,,922.5813,0.0,,922.5818,0.3125,,922.5813,650,,922.5835,1.875,,922.5831,105.875,,922.5814,-0.0625,,922.5833,0.0,,922.5815,152,,922.5817,0.0,,922.5831,30,,922.5831,0.0,,922.5831,1079,,922.5813,650,,,,,922.5834,0.0,,922.5813,1039,,922.5831,0.0,,922.5813,0.0,,922.5833,0,,922.5835,0.0,,922.5814,106.0,,922.5814,28,,922.5831,28,,922.5817,5.125,,922.5815,0.0,,922.5834,0.8125,,922.5831,-0.0625,,922.5831,30,,922.5834,0.0,,922.5818,1.23828125,,922.5835,0.0,,922.5831,1079,,922.5818,-1.375,,922.5813,1039,,922.5817,0.0,,922.5835,-1.4375,,922.5817,0.6875,,
922.6034,0.1875,,922.6015,0,,922.6016,0.0,,922.6011,0.0,,922.6016,-1.0625,,922.6011,650,,922.6035,-1.4375,,922.6031,105.9375,,922.6013,-0.0625,,922.6032,0.0,,922.6015,151,,922.6015,0.0,,922.6031,30,,922.6031,0.0,,922.6031,1079,,922.6011,650,,,,,922.6034,0.0,,922.6011,1039,,922.6031,0.0,,922.6011,0.0,,922.6032,0,,922.6035,0.0,,922.6013,106.0625,,922.6013,28,,922.6031,28,,922.6015,5.8125,,922.6015,0.0,,922.6034,0.8125,,922.6031,-0.0625,,922.6031,30,,922.6034,0.0,,922.6016,1.25390625,,922.6035,0.0,,922.6031,1079,,922.6016,-0.5,,922.6011,1039,,922.6015,0.0,,922.6035,0.75,,922.6015,-0.3125,,
922.6234,-0.625,,922.6216,0,,922.6219,0.0,,922.6214,0.0,,922.6219,-0.9375,,922.6214,650,,922.6235,0.375,,922.6231,105.9375,,922.6215,-0.0625,,922.6233,0.0,,922.6216,150,,922.6217,0.0,,922.6231,29,,922.6231,0.0,,922.6231,1079,,922.6214,650,,,,,922.6234,0.0,,922.6214,1039,,922.6231,0.0,,922.6214,0.0,,922.6233,0,,922.6235,0.0,,922.6215,106.125,,922.6215,28,,922.6231,28,,922.6217,5.5,,922.6216,0.0,,922.6234,1.375,,922.6231,-0.0625,,922.6231,29,,922.6234,0.0,,922.6219,1.24609375,,922.6235,0.0,,922.6231,1079,,922.6219,-0.625,,922.6214,1039,,922.6217,0.0,,922.6235,-0.4375,,922.6217,0.3125,,
922.6434,-1.5,,922.6415,0,,922.6418,0.0,,922.6413,0.0,,922.6418,1.125,,922.6413,650,,922.6435,-1.0,,922.6431,105.875,,922.6414,-0.0625,,922.6433,0.0,,922.6415,150,,922.6416,0.0,,922.6431,29,,922.6431,0.0,,922.6431,1079,,922.6413,650,,,,,922.6434,0.0,,922.6413,1039,,922.6431,0.0,,922.6413,0.0,,922.6433,0,,922.6435,0.0,,922.6414,106.0,,922.6414,28,,922.6431,28,,922.6416,5.1875,,922.6415,0.0,,922.6434,1.9375,,922.6431,-0.0625,,922.6431,29,,922.6434,0.0,,922.6418,1.296875,,922.6435,0.0,,922.6431,1079,,922.6418,-1.9375,,922.6413,1039,,922.6416,0.0,,922.6435,0.5,,922.6416,0.5,,
922.6634,-0.0625,,922.6617,0,,922.6619,0.0,,922.6614,0.0,,922.6619,1.0,,922.6614,650,,922.6635,-2.8125,,922.6631,105.875,,922.6615,-0.0625,,922.6633,0.0,,922.6617,150,,922.6618,0.0,,922.663,28,,922.663,0.0,,922.663,1079,,922.6614,650,,,,,922.6634,0.0,,922.6614,1039,,922.663,0.0,,922.6614,0.0,,922.6633,0,,922.6635,0.0,,922.6615,106.0625,,922.6615,28,,922.6631,28,,922.6618,6.0625,,922.6617,0.0,,922.6634,1.0,,922.6631,-0.0625,,922.663,28,,922.6634,0.0,,922.6619,1.23828125,,922.6635,0.0,,922.663,1079,,922.6619,-1.8125,,922.6614,1039,,922.6618,0.0,,922.6635,1.8125,,922.6618,-0.875,,
922.6834,0.9375,,922.6815,0,,922.6818,0.0,,922.6813,0.0,,922.6818,0.9375,,922.6813,650,,922.6835,-0.75,,922.6831,105.9375,,922.6814,-0.0625,,922.6832,0.0,,922.6815,149,,922.6816,0.0,,922.6831,27,,922.6831,0.0,,922.6831,1079,,922.6813,650,,,,,922.6834,0.0,,922.6813,1039,,922.6831,0.0,,922.6813,0.0,,922.6832,0,,922.6835,0.0,,922.6814,106.0625,,922.6814,28,,922.6831,28,,922.6816,4.375,,922.6815,0.0,,922.6834,0.125,,922.6831,-0.0625,,922.6831,27,,922.6834,0.0,,922.6818,1.24609375,,922.6835,0.0,,922.6831,1079,,922.6818,-1.8125,,922.6813,1039,,922.6816,0.0,,922.6835,0.5,,922.6816,1.6875,,
922.7033,1.6875,,922.7015,0,,922.7017,0.0,,922.7013,0.0,,922.7017,0.0625,,922.7013,650,,922.7035,0.125,,922.7031,105.875,,922.7014,-0.0625,,922.7033,0.0,,922.7015,148,,922.7016,0.0,,922.703,27,,922.703,0.0,,922.703,1079,,922.7013,650,,,,,922.7033,0.0,,922.7013,1039,,922.703,0.0,,922.7013,0.0,,922.7033,0,,922.7035,0.0,,922.7014,106.0625,,922.7014,28,,922.7031,28,,922.7016,4.875,,922.7015,0.0,,922.7033,-0.5,,922.7031,-0.0625,,922.703,27,,922.7033,0.0,,922.7017,1.2734375,,922.7035,0.0,,922.703,1079,,922.7017,-1.3125,,922.7013,1039,,922.7016,0.0,,922.7035,-0.1875,,922.7016,0.875,,
922.7234,-0.9375,,922.7216,0,,922.7219,0.0,,922.7213,0.0,,922.7219,1.125,,922.7213,650,,922.7235,-0.5625,,922.7231,105.9375,,922.7215,-0.0625,,922.7232,0.0,,922.7216,147,,922.7218,0.0,,922.7231,26,,922.7231,0.0,,922.7231,1079,,922.7213,650,,,,,922.7234,0.0,,922.7213,1039,,922.7231,0.0,,922.7213,0.0,,922.7232,0,,922.7235,0.0,,922.7215,106.0,,922.7215,28,,922.7231,28,,922.7218,5.5,,922.7216,0.0,,922.7234,1.375,,922.7231,-0.0625,,922.7231,26,,922.7234,0.0,,922.7219,1.24609375,,922.7235,0.0,,922.7231,1079,,922.7219,-1.875,,922.7213,1039,,922.7218,0.0,,922.7235,0.1875,,922.7218,-0.1875,,
922.7433,0.4375,,922.7415,0,,922.7418,0.0,,922.7413,0.0,,922.7418,-0.875,,922.7413,650,,922.7435,0.3125,,922.7431,105.875,,922.7414,-0.0625,,922.7432,0.0,,922.7415,147,,922.7417,0.0,,922.743,26,,922.743,0.0,,922.743,1079,,922.7413,650,,,,,922.7433,0.0,,922.7413,1039,,922.743,0.0,,922.7413,0.0,,922.7432,0,,922.7435,0.0,,922.7414,106.0,,922.7414,28,,922.7431,28,,922.7417,6.625,,922.7415,0.0,,922.7433,0.5,,922.7431,-0.0625,,922.743,26,,922.7433,0.0,,922.7418,1.23828125,,922.7435,0.0,,922.743,1079,,922.7418,-0.5625,,922.7413,1039,,922.7417,0.0,,922.7435,-0.4375,,922.7417,-1.75,,
922.7634,0.375,,922.7618,0,,922.762,0.0,,922.7616,0.0,,922.762,0.125,,922.7616,650,,922.7635,0.125,,922.7631,105.875,,922.7616,-0.0625,,922.7632,0.0,,922.7618,147,,922.7619,0.0,,922.763,25,,922.763,0.0,,922.763,1079,,922.7616,650,,,,,922.7634,0.0,,922.7616,1039,,922.763,0.0,,922.7616,0.0,,922.7632,0,,922.7635,0.0,,922.7616,106.0625,,922.7616,28,,922.7631,28,,922.7619,5.6875,,922.7618,0.0,,922.7634,0.625,,922.7631,-0.0625,,922.763,25,,922.7634,0.0,,922.762,1.25390625,,922.7635,0.0,,922.763,1079,,922.762,-1.1875,,922.7616,1039,,922.7619,0.0,,922.7635,-0.3125,,922.7619,-0.3125,,
922.7833,-1.375,,922.7815,0,,922.7817,0.0,,922.7813,0.0,,922.7817,-0.3125,,922.7813,650,,922.7835,-1.125,,922.7831,105.875,,922.7814,-0.0625,,922.7832,0.0,,922.7815,146,,922.7816,0.0,,922.783,25,,922.783,0.0,,922.783,1079,,922.7813,650,,,,,922.7833,0.0,,922.7813,1039,,922.783,0.0,,922.7813,0.0,,922.7832,0,,922.7835,0.0,,922.7814,106.0,,922.7814,28,,922.7831,28,,922.7816,4.75,,922.7815,0.0,,922.7833,1.9375,,922.7831,-0.0625,,922.783,25,,922.7833,0.0,,922.7817,1.30859375,,922.7835,0.0,,922.783,1079,,922.7817,-1.375,,922.7813,1039,,922.7816,0.0,,922.7835,0.5625,,922.7816,1.25,,
922.8032,1.25,,922.8016,0,,922.8018,0.0,,922.8013,0.0,,922.8018,0.3125,,922.8013,650,,922.8034,1.0,,922.803,105.875,,922.8015,-0.0625,,922.8031,0.0,,922.8016,145,,922.8017,0.0,,922.8029,24,,922.8029,0.0,,922.8029,1079,,922.8013,650,,,,,922.8032,0.0,,922.8013,1039,,922.8029,0.0,,922.8013,0.0,,922.8031,0,,922.8034,0.0,,922.8015,106.0,,922.8015,28,,922.803,28,,922.8017,5.75,,922.8016,0.0,,922.8032,0.0625,,922.803,-0.0625,,922.8029,24,,922.8032,0.0,,922.8018,1.25390625,,922.8034,0.0,,922.8029,1079,,922.8018,-1.25,,922.8013,1039,,922.8017,0.0,,922.8034,-0.625,,922.8017,0.6875,,
922.8233,0.5,,922.8218,0,,922.8221,0.0,,922.8215,0.0,,922.8221,-1.25,,922.8215,650,,922.8235,-0.5625,,922.8231,105.875,,922.8217,-0.0625,,922.8232,0.0,,922.8218,144,,922.8219,0.0,,922.823,24,,922.823,0.0,,922.823,1079,,922.8215,650,,,,,922.8233,0.0,,922.8215,1039,,922.823,0.0,,922.8215,0.0,,922.8232,0,,922.8235,0.0,,922.8217,106.0,,922.8217,28,,922.8231,28,,922.8219,5.1875,,922.8218,0.0,,922.8233,0.375,,922.8231,-0.0625,,922.823,24,,922.8233,0.0,,922.8221,1.23828125,,922.8235,0.0,,922.823,1079,,922.8221,-1.4375,,922.8215,1039,,922.8219,0.0,,922.8235,0.5,,922.8219,0.375,,
922.8433,-0.0625,,922.8415,0,,922.8418,0.0,,922.8413,0.0,,922.8418,0.0625,,922.8413,650,,922.8434,-0.6875,,922.8431,105.875,,922.8414,-0.0625,,922.8432,0.0,,922.8415,144,,922.8416,0.0,,922.843,23,,922.843,0.0,,922.843,1079,,922.8413,650,,,,,922.8433,0.0,,922.8413,1039,,922.843,0.0,,922.8413,0.0,,922.8432,0,,922.8434,0.0,,922.8414,106.0,,922.8414,28,,922.8431,28,,922.8416,5.125,,922.8415,0.0,,922.8433,0.625,,922.8431,-0.0625,,922.843,23,,922.8433,0.0,,922.8418,1.23828125,,922.8434,0.0,,922.843,1079,,922.8418,-1.0625,,922.8413,1039,,922.8416,0.0,,922.8434,0.4375,,922.8416,0.1875,,
922.8633,-0.4375,,922.8617,0,,922.862,0.0,,922.8615,0.0,,922.862,0.625,,922.8615,650,,922.8635,0.125,,922.8631,105.9375,,922.8616,-0.0625,,922.8632,0.0,,922.8617,143,,922.8619,0.0,,922.863,22,,922.863,0.0,,922.863,1079,,922.8615,650,,,,,922.8633,0.0,,922.8615,1039,,922.863,0.0,,922.8615,0.0,,922.8632,0,,922.8635,0.0,,922.8616,106.0625,,922.8616,28,,922.8631,28,,922.8619,4.5625,,922.8617,0.0,,922.8633,0.6875,,922.8631,-0.0625,,922.863,22,,922.8633,0.0,,922.862,1.23828125,,922.8635,0.0,,922.863,1079,,922.862,-2.25,,922.8615,1039,,922.8619,0.0,,922.8635,-0.1875,,922.8619,0.875,,
922.8833,-0.5,,922.8815,0,,922.8818,0.0,,922.8813,0.0,,922.8818,0.0625,,922.8813,650,,922.8834,-1.375,,922.8831,105.875,,922.8814,-0.0625,,922.8832,0.0,,922.8815,143,,922.8816,0.0,,922.883,22,,922.883,0.0,,922.883,1079,,922.8813,650,,,,,922.8833,0.0,,922.8813,1039,,922.883,0.0,,922.8813,0.0,,922.8832,0,,922.8834,0.0,,922.8814,106.0,,922.8814,28,,922.8831,28,,922.8816,5.6875,,922.8815,0.0,,922.8833,0.75,,922.8831,-0.0625,,922.883,22,,922.8833,0.0,,922.8818,1.26171875,,922.8834,0.0,,922.883,1079,,922.8818,-1.1875,,922.8813,1039,,922.8816,0.0,,922.8834,0.6875,,922.8816,0.25,,
922.9033,-0.875,,922.9015,0,,922.9017,0.0,,922.9012,0.0,,922.9017,-0.875,,922.9012,650,,922.9035,1.0625,,922.9031,105.875,,922.9014,-0.0625,,922.9032,0.0,,922.9015,142,,922.9016,0.0,,922.903,21,,922.903,0.0,,922.903,1079,,922.9012,650,,,,,922.9033,0.0,,922.9012,1039,,922.903,0.0,,922.9012,0.0,,922.9032,0,,922.9035,0.0,,922.9014,106.0,,922.9014,28,,922.9031,28,,922.9016,5.4375,,922.9015,0.0,,922.9033,1.125,,922.9031,-0.0625,,922.903,21,,922.9033,0.0,,922.9017,1.26171875,,922.9035,0.0,,922.903,1079,,922.9017,-0.5625,,922.9012,1039,,922.9016,0.0,,922.9035,-1.125,,922.9016,-0.6875,,
922.9233,0.1875,,922.9218,0,,922.922,0.0,,922.9215,0.0,,922.922,-0.125,,922.9215,650,,922.9234,-1.0625,,922.9231,105.9375,,922.9216,-0.0625,,922.9232,0.0,,922.9218,141,,922.9219,0.0,,922.923,21,,922.923,0.0,,922.923,1079,,922.9215,650,,,,,922.9233,0.0,,922.9215,1039,,922.923,0.0,,922.9215,0.0,,922.9232,0,,922.9234,0.0,,922.9216,105.9375,,922.9216,28,,922.9231,28,,922.9219,5.3125,,922.9218,0.0,,922.9233,0.5,,922.9231,-0.0625,,922.923,21,,922.9233,0.0,,922.922,1.25390625,,922.9234,0.0,,922.923,1079,,922.922,-0.9375,,922.9215,1039,,922.9219,0.0,,922.9234,0.375,,922.9219,0.6875,,
922.9433,-0.25,,922.9416,0,,922.9419,0.0,,922.9414,0.0,,922.9419,2.25,,922.9414,650,,922.9434,-0.625,,922.9431,105.875,,922.9415,-0.0625,,922.9431,0.0,,922.9416,141,,922.9417,0.0,,922.943,20,,922.943,0.0,,922.943,1079,,922.9414,650,,,,,922.9433,0.0,,922.9414,1039,,922.943,0.0,,922.9414,0.0,,922.9431,0,,922.9434,0.0,,922.9415,106.0,,922.9415,28,,922.9431,28,,922.9417,5.1875,,922.9416,0.0,,922.9433,1.125,,922.9431,-0.0625,,922.943,20,,922.9433,0.0,,922.9419,1.26171875,,922.9434,0.0,,922.943,1079,,922.9419,-0.625,,922.9414,1039,,922.9417,0.0,,922.9434,0.125,,922.9417,0.0,,
922.9633,-0.5,,922.9617,0,,922.962,0.0,,922.9615,0.0,,922.962,-0.3125,,922.9615,650,,922.9634,-0.625,,922.9631,105.875,,922.9616,-0.0625,,922.9632,0.0,,922.9617,139,,922.9618,0.0,,922.963,20,,922.963,0.0,,922.963,1079,,922.9615,650,,,,,922.9633,0.0,,922.9615,1039,,922.963,0.0,,922.9615,0.0,,922.9632,0,,922.9634,0.0,,922.9616,106.0,,922.9616,28,,922.9631,28,,922.9618,4.8125,,922.9617,0.0,,922.9633,1.1875,,922.9631,-0.0625,,922.963,20,,922.9633,0.0,,922.962,1.25390625,,922.9634,0.0,,922.963,1079,,922.962,-0.875,,922.9615,1039,,922.9618,0.0,,922.9634,0.375,,922.9618,1.3125,,
922.9831,-1.125,,922.9815,0,,922.9817,0.0,,922.9812,0.0,,922.9817,-2.3125,,922.9812,650,,922.9833,-0.75,,922.9829,105.9375,,922.9814,-0.0625,,922.9831,0.0,,922.9815,139,,922.9816,0.0,,922.9828,19,,922.9828,0.0,,922.9828,1079,,922.9812,650,,,,,922.9831,0.0,,922.9812,1039,,922.9828,0.0,,922.9812,0.0,,922.9831,0,,922.9833,0.0,,922.9814,106.0625,,922.9814,28,,922.9829,28,,922.9816,4.6875,,922.9815,0.0,,922.9831,1.5,,922.9829,-0.0625,,922.9828,19,,922.9831,0.0,,922.9817,1.24609375,,922.9833,0.0,,922.9828,1079,,922.9817,0.4375,,922.9812,1039,,922.9816,0.0,,922.9833,0.625,,922.9816,0.5,,
923.0033,0.25,,923.0016,0,,923.0018,0.0,,923.0013,0.0,,923.0018,0.125,,923.0013,650,,923.0034,0.3125,,923.0031,105.875,,923.0015,-0.0625,,923.0032,0.0,,923.0016,138,,923.0017,0.0,,923.0029,18,,923.0029,0.0,,923.0029,1079,,923.0013,650,,,,,923.0033,0.0,,923.0013,1039,,923.0029,0.0,,923.0013,0.0,,923.0032,0,,923.0034,0.0,,923.0015,106.0625,,923.0015,28,,923.0031,28,,923.0017,4.9375,,923.0016,0.0,,923.0033,0.375,,923.0031,-0.0625,,923.0029,18,,923.0033,0.0,,923.0018,1.21875,,923.0034,0.0,,923.0029,1079,,923.0018,-1.1875,,923.0013,1039,,923.0017,0.0,,923.0034,-0.1875,,923.0017,0.125,,
923.0233,0.5625,,923.0217,0,,923.022,0.0,,923.0215,0.0,,923.022,1.75,,923.0215,650,,923.0234,0.125,,923.023,105.875,,923.0216,-0.0625,,923.0231,0.0,,923.0217,137,,923.0219,0.0,,923.023,18,,923.023,0.0,,923.023,1079,,923.0215,650,,,,,923.0233,0.0,,923.0215,1039,,923.023,0.0,,923.0215,0.0,,923.0231,0,,923.0234,0.0,,923.0216,106.125,,923.0216,28,,923.023,28,,923.0219,5.25,,923.0217,0.0,,923.0233,0.0,,923.023,-0.0625,,923.023,18,,923.0233,0.0,,923.022,1.26171875,,923.0234,0.0,,923.023,1079,,923.022,-2.4375,,923.0215,1039,,923.0219,0.0,,923.0234,0.0625,,923.0219,-0.625,,
923.0433,0.3125,,923.0415,0,,923.0417,0.0,,923.0413,0.0,,923.0417,-1.125,,923.0413,650,,923.0434,0.4375,,923.0431,105.875,,923.0413,-0.0625,,923.0432,0.0,,923.0415,137,,923.0416,0.0,,923.0429,17,,923.0429,0.0,,923.0429,1079,,923.0413,650,,,,,923.0433,0.0,,923.0413,1039,,923.0429,0.0,,923.0413,0.0,,923.0432,0,,923.0434,0.0,,923.0413,105.9375,,923.0413,28,,923.0431,28,,923.0416,5.125,,923.0415,0.0,,923.0433,0.125,,923.0431,-0.0625,,923.0429,17,,923.0433,0.0,,923.0417,1.24609375,,923.0434,0.0,,923.0429,1079,,923.0417,-0.5,,923.0413,1039,,923.0416,0.0,,923.0434,-0.3125,,923.0416,1.25,,
923.0633,-0.375,,923.0617,0,,923.0619,0.0,,923.0615,0.0,,923.0619,-0.875,,923.0615,650,,923.0634,-0.375,,923.063,105.9375,,923.0615,-0.0625,,923.0631,0.0,,923.0617,136,,923.0618,0.0,,923.0629,17,,923.0629,0.0,,923.0629,1079,,923.0615,650,,,,,923.0633,0.0,,923.0615,1039,,923.0629,0.0,,923.0615,0.0,,923.0631,0,,923.0634,0.0,,923.0615,105.9375,,923.0615,28,,923.063,28,,923.0618,5.0625,,923.0617,0.0,,923.0633,0.5,,923.063,-0.0625,,923.0629,17,,923.0633,0.0,,923.0619,1.2265625,,923.0634,0.0,,923.0629,1079,,923.0619,-0.75,,923.0615,1039,,923.0618,0.0,,923.0634,0.1875,,923.0618,-0.1875,,
923.0832,0.625,,923.0815,0,,923.0817,0.0,,923.0812,0.0,,923.0817,0.625,,923.0812,650,,923.0834,-1.4375,,923.083,105.875,,923.0813,-0.0625,,923.0831,0.0,,923.0815,136,,923.0816,0.0,,923.0829,16,,923.0829,0.0,,923.0829,1079,,923.0812,650,,,,,923.0832,0.0,,923.0812,1039,,923.0829,0.0,,923.0812,0.0,,923.0831,0,,923.0834,0.0,,923.0813,105.9375,,923.0813,28,,923.083,28,,923.0816,4.75,,923.0815,0.0,,923.0832,0.3125,,923.083,-0.0625,,923.0829,16,,923.0832,0.0,,923.0817,1.21875,,923.0834,0.0,,923.0829,1079,,923.0817,-1.5,,923.0812,1039,,923.0816,0.0,,923.0834,0.875,,923.0816,0.375,,
923.1033,0.4375,,923.1015,0,,923.1018,0.0,,923.1012,0.0,,923.1018,0.0625,,923.1012,650,,923.1034,1.625,,923.103,105.9375,,923.1014,-0.0625,,923.1031,0.0,,923.1015,135,,923.1017,0.0,,923.103,16,,923.103,0.0,,923.103,1079,,923.1012,650,,,,,923.1033,0.0,,923.1012,1039,,923.103,0.0,,923.1012,0.0,,923.1031,0,,923.1034,0.0,,923.1014,106.0625,,923.1014,28,,923.103,28,,923.1017,4.5625,,923.1015,0.0,,923.1033,0.0,,923.103,-0.0625,,923.103,16,,923.1033,0.0,,923.1018,1.24609375,,923.1034,0.0,,923.103,1079,,923.1018,-1.875,,923.1012,1039,,923.1017,0.0,,923.1034,-1.3125,,923.1017,0.5,,
