Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),2. Velocity RPM (1),,Time (s),2. Torque % of peak (0.1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),2. Torque actual value Nm (0.0625),,Time (s),2. statusword  (1),,Time (s),1. controlword - right motor  (1),,Time (s),1. Iq A (0.0625),,
375.4259,-4.6000000000000005,,375.4259,800,,375.4279,105.75,,375.4662,2.125,,375.4278,-3.625,,375.4661,-3.75,,375.4661,-399,,375.3877,-316,,375.3877,-4.5,,375.4259,800,,375.3877,2103,,375.4259,527,,375.3877,-0.045,,375.4259,-0.046,,375.4662,27,,375.4279,27,,375.4661,-3.75,,375.4662,-16.0,,375.4279,1.625,,375.3877,-316,,375.4278,-3.625,,375.3877,2103,,375.4259,527,,375.4662,-4.0,,
375.4459,-4.6000000000000005,,375.4459,800,,375.4479,105.8125,,375.4862,2.125,,375.4478,-3.625,,375.4861,-3.75,,375.4861,-398,,375.4077,-318,,375.4077,-4.5,,375.4459,800,,375.4077,2103,,375.4459,527,,375.4077,-0.045,,375.4459,-0.046,,375.4862,27,,375.4479,27,,375.4861,-3.625,,375.4862,-15.5625,,375.4479,1.625,,375.4077,-318,,375.4478,-3.625,,375.4077,2103,,375.4459,527,,375.4862,-4.5625,,
375.4659,-4.6000000000000005,,375.4659,800,,375.4679,105.8125,,375.5062,2.125,,375.4678,-3.625,,375.5061,-3.625,,375.5061,-400,,375.4276,-318,,375.4276,-4.5,,375.4659,800,,375.4276,2103,,375.4659,527,,375.4276,-0.045,,375.4659,-0.046,,375.5062,27,,375.4679,27,,375.5061,-3.625,,375.5062,-14.8125,,375.4679,1.6875,,375.4276,-318,,375.4678,-3.625,,375.4276,2103,,375.4659,527,,375.5062,-5.9375,,
375.4859,-4.6000000000000005,,375.4859,800,,375.4878,105.875,,375.5262,2.125,,375.4877,-3.625,,375.526,-3.6875,,375.526,-402,,375.4476,-318,,375.4476,-4.5,,375.4859,800,,375.4476,2103,,375.4859,527,,375.4476,-0.045,,375.4859,-0.046,,375.5262,27,,375.4878,27,,375.526,-3.75,,375.5262,-16.125,,375.4878,1.6875,,375.4476,-318,,375.4877,-3.625,,375.4476,2103,,375.4859,527,,375.5262,-5.0,,
375.5059,-4.6000000000000005,,375.5059,800,,375.5078,105.8125,,375.5462,2.125,,375.5077,-3.625,,375.5461,-3.75,,375.5461,-400,,375.4676,-319,,375.4676,-4.5,,375.5059,800,,375.4676,2103,,375.5059,527,,375.4676,-0.045,,375.5059,-0.046,,375.5462,27,,375.5078,27,,375.5461,-3.75,,375.5462,-14.8125,,375.5078,1.6875,,375.4676,-319,,375.5077,-3.625,,375.4676,2103,,375.5059,527,,375.5462,-5.9375,,
375.5258,-4.5,,375.5258,800,,375.5279,105.875,,375.5661,2.125,,375.5278,-3.5625,,375.566,-3.75,,375.566,-402,,375.4876,-319,,375.4876,-4.5,,375.5258,800,,375.4876,2103,,375.5258,527,,375.4876,-0.045,,375.5258,-0.045,,375.5661,27,,375.5279,27,,375.566,-3.75,,375.5661,-16.1875,,375.5279,1.6875,,375.4876,-319,,375.5278,-3.625,,375.4876,2103,,375.5258,527,,375.5661,-5.5,,
375.5459,-4.6000000000000005,,375.5459,800,,375.5478,105.8125,,375.5861,2.125,,375.5477,-3.625,,375.586,-3.75,,375.586,-404,,375.5076,-320,,375.5076,-4.5,,375.5459,800,,375.5076,2103,,375.5459,527,,375.5076,-0.045,,375.5459,-0.046,,375.5861,27,,375.5478,27,,375.586,-3.625,,375.5861,-14.3125,,375.5478,1.6875,,375.5076,-320,,375.5477,-3.625,,375.5076,2103,,375.5459,527,,375.5861,-4.375,,
375.5658,-4.6000000000000005,,375.5658,800,,375.5678,105.8125,,375.6062,2.125,,375.5677,-3.625,,375.6061,-3.625,,375.6061,-402,,375.5276,-320,,375.5276,-4.5,,375.5658,800,,375.5276,2103,,375.5658,527,,375.5276,-0.045,,375.5658,-0.046,,375.6062,27,,375.5678,27,,375.6061,-3.625,,375.6062,-15.625,,375.5678,1.6875,,375.5276,-320,,375.5677,-3.5625,,375.5276,2103,,375.5658,527,,375.6062,-4.625,,
375.5858,-4.6000000000000005,,375.5858,800,,375.5878,105.75,,375.6261,2.125,,375.5877,-3.625,,375.626,-3.625,,375.626,-403,,375.5476,-321,,375.5476,-4.5,,375.5858,800,,375.5476,2103,,375.5858,527,,375.5476,-0.045,,375.5858,-0.046,,375.6261,27,,375.5878,27,,375.626,-3.625,,375.6261,-16.5,,375.5878,1.625,,375.5476,-321,,375.5877,-3.625,,375.5476,2103,,375.5858,527,,375.6261,-4.375,,
375.6058,-4.6000000000000005,,375.6058,800,,375.6077,105.8125,,375.6461,2.125,,375.6076,-3.625,,375.646,-3.625,,375.646,-405,,375.5676,-321,,375.5676,-4.4,,375.6058,800,,375.5676,2103,,375.6058,527,,375.5676,-0.044,,375.6058,-0.046,,375.6461,27,,375.6077,27,,375.646,-3.625,,375.6461,-15.5,,375.6077,1.625,,375.5676,-321,,375.6076,-3.625,,375.5676,2103,,375.6058,527,,375.6461,-5.0625,,
375.6258,-4.5,,375.6258,800,,375.6278,105.8125,,375.6661,2.125,,375.6277,-3.5625,,375.666,-3.6875,,375.666,-402,,375.5876,-322,,375.5876,-4.5,,375.6258,800,,375.5876,2103,,375.6258,527,,375.5876,-0.045,,375.6258,-0.045,,375.6661,27,,375.6278,27,,375.666,-3.75,,375.6661,-14.8125,,375.6278,1.625,,375.5876,-322,,375.6277,-3.625,,375.5876,2103,,375.6258,527,,375.6661,-6.0,,
375.6458,-4.5,,375.6458,800,,375.6478,105.8125,,375.6861,2.125,,375.6477,-3.5625,,375.686,-3.75,,375.686,-405,,375.6074,-321,,375.6074,-4.5,,375.6458,800,,375.6074,2103,,375.6458,527,,375.6074,-0.045,,375.6458,-0.045,,375.6861,27,,375.6478,27,,375.686,-3.75,,375.6861,-14.5,,375.6478,1.625,,375.6074,-321,,375.6477,-3.625,,375.6074,2103,,375.6458,527,,375.6861,-3.8125,,
375.6658,-4.5,,375.6658,800,,375.6677,105.8125,,375.7061,2.125,,375.6676,-3.5625,,375.706,-3.75,,375.706,-407,,375.6276,-323,,375.6276,-4.5,,375.6658,800,,375.6276,2103,,375.6658,527,,375.6276,-0.045,,375.6658,-0.045,,375.7061,27,,375.6677,27,,375.706,-3.625,,375.7061,-15.5625,,375.6677,1.625,,375.6276,-323,,375.6676,-3.5625,,375.6276,2103,,375.6658,527,,375.7061,-5.125,,
375.6858,-4.6000000000000005,,375.6858,800,,375.6878,105.8125,,375.7261,2.125,,375.6877,-3.625,,375.726,-3.625,,375.726,-404,,375.6476,-323,,375.6476,-4.5,,375.6858,800,,375.6476,2103,,375.6858,527,,375.6476,-0.045,,375.6858,-0.046,,375.7261,27,,375.6878,27,,375.726,-3.625,,375.7261,-15.625,,375.6878,1.6875,,375.6476,-323,,375.6877,-3.5625,,375.6476,2103,,375.6858,527,,375.7261,-4.9375,,
375.7058,-4.6000000000000005,,375.7058,800,,375.7078,105.875,,375.7461,2.125,,375.7077,-3.625,,375.746,-3.6875,,375.746,-407,,375.6674,-323,,375.6674,-4.4,,375.7058,800,,375.6674,2103,,375.7058,527,,375.6674,-0.044,,375.7058,-0.046,,375.7461,27,,375.7078,27,,375.746,-3.75,,375.7461,-16.1875,,375.7078,1.6875,,375.6674,-323,,375.7077,-3.5625,,375.6674,2103,,375.7058,527,,375.7461,-5.6875,,
375.7258,-4.6000000000000005,,375.7258,800,,375.7278,105.875,,375.7661,2.125,,375.7277,-3.625,,375.766,-3.75,,375.766,-405,,375.6876,-324,,375.6876,-4.4,,375.7258,800,,375.6876,2103,,375.7258,527,,375.6876,-0.044,,375.7258,-0.046,,375.7661,27,,375.7278,27,,375.766,-3.75,,375.7661,-16.25,,375.7278,1.6875,,375.6876,-324,,375.7277,-3.625,,375.6876,2103,,375.7258,527,,375.7661,-5.125,,
375.7458,-4.5,,375.7458,800,,375.7478,105.8125,,375.7861,2.125,,375.7477,-3.5625,,375.786,-3.8125,,375.786,-407,,375.7076,-324,,375.7076,-4.4,,375.7458,800,,375.7076,2103,,375.7458,527,,375.7076,-0.044,,375.7458,-0.045,,375.7861,27,,375.7478,27,,375.786,-3.8125,,375.7861,-15.875,,375.7478,1.6875,,375.7076,-324,,375.7477,-3.625,,375.7076,2103,,375.7458,527,,375.7861,-4.75,,
375.7658,-4.6000000000000005,,375.7658,800,,375.7678,105.875,,375.8062,2.125,,375.7677,-3.625,,375.8061,-3.8125,,375.8061,-408,,375.7276,-324,,375.7276,-4.5,,375.7658,800,,375.7276,2103,,375.7658,527,,375.7276,-0.045,,375.7658,-0.046,,375.8062,27,,375.7678,27,,375.8061,-3.8125,,375.8062,-16.25,,375.7678,1.6875,,375.7276,-324,,375.7677,-3.625,,375.7276,2103,,375.7658,527,,375.8062,-4.125,,
375.7858,-4.6000000000000005,,375.7858,800,,375.7878,105.8125,,375.8262,2.125,,375.7877,-3.625,,375.8261,-3.8125,,375.8261,-406,,375.7476,-325,,375.7476,-4.5,,375.7858,800,,375.7476,2103,,375.7858,527,,375.7476,-0.045,,375.7858,-0.046,,375.8262,27,,375.7878,27,,375.8261,-3.75,,375.8262,-14.8125,,375.7878,1.6875,,375.7476,-325,,375.7877,-3.5625,,375.7476,2103,,375.7858,527,,375.8262,-6.3125,,
375.806,-4.7,,375.806,800,,375.8078,105.875,,375.8462,2.1875,,375.8077,-3.75,,375.8461,-3.75,,375.8461,-410,,375.7676,-326,,375.7676,-4.5,,375.806,800,,375.7676,2103,,375.806,527,,375.7676,-0.045,,375.806,-0.047,,375.8462,27,,375.8078,27,,375.8461,-3.75,,375.8462,-15.8125,,375.8078,1.6875,,375.7676,-326,,375.8077,-3.625,,375.7676,2103,,375.806,527,,375.8462,-5.5,,
375.826,-4.7,,375.826,800,,375.8278,105.75,,375.8663,2.1875,,375.8277,-3.75,,375.8662,-3.75,,375.8662,-409,,375.7876,-326,,375.7876,-4.4,,375.826,800,,375.7876,2103,,375.826,527,,375.7876,-0.044,,375.826,-0.047,,375.8663,27,,375.8278,27,,375.8662,-3.75,,375.8663,-15.5,,375.8278,1.6875,,375.7876,-326,,375.8277,-3.625,,375.7876,2103,,375.826,527,,375.8663,-5.375,,
375.846,-4.7,,375.846,800,,375.8478,105.8125,,375.8862,2.1875,,375.8477,-3.75,,375.8861,-3.75,,375.8861,-410,,375.8076,-326,,375.8076,-4.5,,375.846,800,,375.8076,2103,,375.846,527,,375.8076,-0.045,,375.846,-0.047,,375.8862,27,,375.8478,27,,375.8861,-3.75,,375.8862,-16.9375,,375.8478,1.6875,,375.8076,-326,,375.8477,-3.75,,375.8076,2103,,375.846,527,,375.8862,-4.875,,
375.866,-4.6000000000000005,,375.866,800,,375.8678,105.75,,375.9062,2.1875,,375.8677,-3.625,,375.9061,-3.75,,375.9061,-410,,375.8276,-326,,375.8276,-4.5,,375.866,800,,375.8276,2103,,375.866,527,,375.8276,-0.045,,375.866,-0.046,,375.9062,27,,375.8678,27,,375.9061,-3.75,,375.9062,-14.875,,375.8678,1.6875,,375.8276,-326,,375.8677,-3.75,,375.8276,2103,,375.866,527,,375.9062,-5.3125,,
375.886,-4.6000000000000005,,375.886,800,,375.8878,105.8125,,375.9262,2.1875,,375.8877,-3.625,,375.9261,-3.75,,375.9261,-410,,375.8476,-326,,375.8476,-4.6000000000000005,,375.886,800,,375.8476,2103,,375.886,527,,375.8476,-0.046,,375.886,-0.046,,375.9262,27,,375.8878,27,,375.9261,-3.75,,375.9262,-16.0625,,375.8878,1.6875,,375.8476,-326,,375.8877,-3.75,,375.8476,2103,,375.886,527,,375.9262,-4.9375,,
375.906,-4.6000000000000005,,375.906,800,,375.9078,105.8125,,375.9462,2.1875,,375.9077,-3.625,,375.9461,-3.8125,,375.9461,-412,,375.8676,-327,,375.8676,-4.6000000000000005,,375.906,800,,375.8676,2103,,375.906,527,,375.8676,-0.046,,375.906,-0.046,,375.9462,27,,375.9078,27,,375.9461,-3.8125,,375.9462,-15.5,,375.9078,1.6875,,375.8676,-327,,375.9077,-3.625,,375.8676,2103,,375.906,527,,375.9462,-5.5,,
375.926,-4.6000000000000005,,375.926,800,,375.9278,105.8125,,375.9662,2.1875,,375.9277,-3.625,,375.9661,-3.8125,,375.9661,-411,,375.8876,-327,,375.8876,-4.6000000000000005,,375.926,800,,375.8876,2103,,375.926,527,,375.8876,-0.046,,375.926,-0.046,,375.9662,27,,375.9278,27,,375.9661,-3.75,,375.9662,-15.875,,375.9278,1.6875,,375.8876,-327,,375.9277,-3.625,,375.8876,2103,,375.926,527,,375.9662,-4.875,,
375.946,-4.6000000000000005,,375.946,800,,375.9478,105.8125,,375.9862,2.1875,,375.9477,-3.625,,375.9861,-3.75,,375.9861,-413,,375.9076,-328,,375.9076,-4.5,,375.946,800,,375.9076,2103,,375.946,527,,375.9076,-0.045,,375.946,-0.046,,375.9862,27,,375.9478,27,,375.9861,-3.75,,375.9862,-15.9375,,375.9478,1.6875,,375.9076,-328,,375.9477,-3.625,,375.9076,2103,,375.946,527,,375.9862,-4.9375,,
375.966,-4.7,,375.966,800,,375.968,105.8125,,376.0064,2.1875,,375.9679,-3.75,,376.0062,-3.75,,376.0062,-413,,375.9276,-327,,375.9276,-4.5,,375.966,800,,375.9276,2103,,375.966,527,,375.9276,-0.045,,375.966,-0.047,,376.0064,27,,375.968,27,,376.0062,-3.75,,376.0064,-16.375,,375.968,1.6875,,375.9276,-327,,375.9679,-3.625,,375.9276,2103,,375.966,527,,376.0064,-4.4375,,
375.986,-4.7,,375.986,800,,375.9878,105.75,,376.0264,2.1875,,375.9877,-3.75,,376.0263,-3.75,,376.0263,-413,,375.9476,-329,,375.9476,-4.5,,375.986,800,,375.9476,2103,,375.986,527,,375.9476,-0.045,,375.986,-0.047,,376.0264,27,,375.9878,27,,376.0263,-3.75,,376.0264,-15.1875,,375.9878,1.6875,,375.9476,-329,,375.9877,-3.625,,375.9476,2103,,375.986,527,,376.0264,-6.0,,
376.0061,-4.6000000000000005,,376.0061,800,,376.0079,105.8125,,376.0464,2.1875,,376.0079,-3.625,,376.0463,-3.75,,376.0463,-413,,375.9677,-328,,375.9677,-4.5,,376.0061,800,,375.9677,2103,,376.0061,527,,375.9677,-0.045,,376.0061,-0.046,,376.0464,27,,376.0079,27,,376.0463,-3.75,,376.0464,-16.0625,,376.0079,1.6875,,375.9677,-328,,376.0079,-3.75,,375.9677,2103,,376.0061,527,,376.0464,-4.75,,
376.0261,-4.6000000000000005,,376.0261,800,,376.0279,105.8125,,376.0663,2.1875,,376.0278,-3.625,,376.0662,-3.75,,376.0662,-414,,375.9876,-329,,375.9876,-4.5,,376.0261,800,,375.9876,2103,,376.0261,527,,375.9876,-0.045,,376.0261,-0.046,,376.0663,27,,376.0279,27,,376.0662,-3.75,,376.0663,-16.1875,,376.0279,1.6875,,375.9876,-329,,376.0278,-3.75,,375.9876,2103,,376.0261,527,,376.0663,-4.6875,,
376.0461,-4.6000000000000005,,376.0461,800,,376.0479,105.8125,,376.0864,2.1875,,376.0478,-3.625,,376.0862,-3.75,,376.0862,-416,,376.0077,-330,,376.0077,-4.6000000000000005,,376.0461,800,,376.0077,2103,,376.0461,527,,376.0077,-0.046,,376.0461,-0.046,,376.0864,27,,376.0479,27,,376.0862,-3.75,,376.0864,-15.875,,376.0479,1.6875,,376.0077,-330,,376.0478,-3.625,,376.0077,2103,,376.0461,527,,376.0864,-5.125,,
376.0661,-4.6000000000000005,,376.0661,800,,376.0678,105.75,,376.1063,2.1875,,376.0677,-3.625,,376.1062,-3.75,,376.1062,-410,,376.0277,-330,,376.0277,-4.6000000000000005,,376.0661,800,,376.0277,2103,,376.0661,527,,376.0277,-0.046,,376.0661,-0.046,,376.1063,27,,376.0678,27,,376.1062,-3.75,,376.1063,-16.5,,376.0678,1.6875,,376.0277,-330,,376.0677,-3.625,,376.0277,2103,,376.0661,527,,376.1063,-4.0625,,
376.0861,-4.6000000000000005,,376.0861,800,,376.0879,105.75,,376.1263,2.1875,,376.0878,-3.625,,376.1262,-3.75,,376.1262,-416,,376.0477,-330,,376.0477,-4.5,,376.0861,800,,376.0477,2103,,376.0861,527,,376.0477,-0.045,,376.0861,-0.046,,376.1263,27,,376.0879,27,,376.1262,-3.75,,376.1263,-16.25,,376.0879,1.6875,,376.0477,-330,,376.0878,-3.625,,376.0477,2103,,376.0861,527,,376.1263,-4.75,,
376.1061,-4.6000000000000005,,376.1061,800,,376.1079,105.8125,,376.1463,2.1875,,376.1078,-3.625,,376.1462,-3.75,,376.1462,-415,,376.0675,-331,,376.0675,-4.5,,376.1061,800,,376.0675,2103,,376.1061,527,,376.0675,-0.045,,376.1061,-0.046,,376.1463,27,,376.1079,27,,376.1462,-3.5625,,376.1463,-16.125,,376.1079,1.6875,,376.0675,-331,,376.1078,-3.625,,376.0675,2103,,376.1061,527,,376.1463,-4.875,,
376.1261,-4.6000000000000005,,376.1261,800,,376.1279,105.75,,376.1663,2.1875,,376.1278,-3.625,,376.1662,-3.4375,,376.1662,-418,,376.0877,-331,,376.0877,-4.5,,376.1261,800,,376.0877,2103,,376.1261,527,,376.0877,-0.045,,376.1261,-0.046,,376.1663,27,,376.1279,27,,376.1662,-3.0625,,376.1663,-16.0625,,376.1279,1.6875,,376.0877,-331,,376.1278,-3.625,,376.0877,2103,,376.1261,527,,376.1663,-5.0625,,
376.1461,-4.5,,376.1461,800,,376.1479,105.8125,,376.1863,2.1875,,376.1478,-3.5625,,376.1862,-2.8125,,376.1862,-415,,376.1077,-330,,376.1077,-4.5,,376.1461,800,,376.1077,2103,,376.1461,527,,376.1077,-0.045,,376.1461,-0.045,,376.1863,27,,376.1479,27,,376.1862,-1.875,,376.1863,-16.375,,376.1479,1.75,,376.1077,-330,,376.1478,-3.625,,376.1077,2103,,376.1461,527,,376.1863,-4.0,,
376.1661,-3.9000000000000004,,376.1661,800,,376.1679,105.875,,376.2063,2.125,,376.1678,-3.0625,,376.2062,-1.6875,,376.2062,-418,,376.1277,-333,,376.1277,-4.5,,376.1661,800,,376.1277,2103,,376.1661,527,,376.1277,-0.045,,376.1661,-0.039,,376.2063,27,,376.1679,27,,376.2062,-1.0,,376.2063,-15.875,,376.1679,1.75,,376.1277,-333,,376.1678,-3.625,,376.1277,2103,,376.1661,527,,376.2063,-3.375,,
376.1861,-2.4000000000000004,,376.1861,800,,376.1879,105.8125,,376.2263,2.0,,376.1878,-1.875,,376.2262,-0.75,,376.2262,-417,,376.1477,-332,,376.1477,-4.5,,376.1861,800,,376.1477,2103,,376.1861,527,,376.1477,-0.045,,376.1861,-0.024,,376.2263,27,,376.1879,27,,376.2262,0.0,,376.2263,-16.625,,376.1879,1.75,,376.1477,-332,,376.1878,-3.5625,,376.1477,2103,,376.1861,527,,376.2263,-0.6875,,
376.2061,-1.3,,376.2061,800,,376.2079,105.8125,,376.2463,1.8125,,376.2078,-1.0,,376.2462,0.0,,376.2462,-418,,376.1677,-333,,376.1677,-4.5,,376.2061,800,,376.1677,2103,,376.2061,527,,376.1677,-0.045,,376.2061,-0.013000000000000001,,376.2463,27,,376.2079,27,,376.2462,0.0,,376.2463,-15.125,,376.2079,1.75,,376.1677,-333,,376.2078,-3.0625,,376.1677,2103,,376.2061,527,,376.2463,-1.5,,
376.2261,0.0,,376.2261,800,,376.2279,105.9375,,376.2663,1.5625,,376.2278,0.0,,376.2662,0.0,,376.2662,-416,,376.1877,-333,,376.1877,-4.4,,376.2261,800,,376.1877,2103,,376.2261,527,,376.1877,-0.044,,376.2261,0.0,,376.2663,27,,376.2279,27,,376.2662,0.0,,376.2663,-15.3125,,376.2279,1.6875,,376.1877,-333,,376.2278,-1.875,,376.1877,2103,,376.2261,527,,376.2663,-0.875,,
376.2461,0.0,,376.2461,800,,376.2479,105.9375,,376.2863,1.3125,,376.2478,0.0,,376.2862,0.0,,376.2862,-418,,376.2077,-333,,376.2077,-3.8000000000000003,,376.2461,800,,376.2077,2103,,376.2461,527,,376.2077,-0.038,,376.2461,0.0,,376.2863,27,,376.2479,27,,376.2862,0.0,,376.2863,-15.1875,,376.2479,1.5625,,376.2077,-333,,376.2478,-1.0,,376.2077,2103,,376.2461,527,,376.2863,-0.9375,,
376.2661,0.0,,376.2661,800,,376.2679,105.9375,,376.3063,1.1875,,376.2678,0.0,,376.3062,0.0,,376.3062,-415,,376.2277,-333,,376.2277,-2.3000000000000003,,376.2661,800,,376.2277,2103,,376.2661,527,,376.2277,-0.023,,376.2661,0.0,,376.3063,27,,376.2679,27,,376.3062,0.0,,376.3063,-16.25,,376.2679,1.4375,,376.2277,-333,,376.2678,0.0,,376.2277,2103,,376.2661,527,,376.3063,0.75,,
376.2861,0.0,,376.2861,800,,376.2879,106.0,,376.3263,1.0,,376.2878,0.0,,376.3262,0.0,,376.3262,-416,,376.2477,-333,,376.2477,-1.2000000000000002,,376.2861,800,,376.2477,2103,,376.2861,527,,376.2477,-0.012,,376.2861,0.0,,376.3263,27,,376.2879,27,,376.3262,0.0,,376.3263,-14.625,,376.2879,1.1875,,376.2477,-333,,376.2878,0.0,,376.2477,2103,,376.2861,527,,376.3263,-1.6875,,
376.306,0.0,,376.306,800,,376.3079,106.0,,376.3463,0.875,,376.3078,0.0,,376.3462,0.0,,376.3462,-413,,376.2676,-334,,376.2676,0.0,,376.306,800,,376.2676,2103,,376.306,527,,376.2676,0.0,,376.306,0.0,,376.3463,27,,376.3079,27,,376.3462,0.0,,376.3463,-14.4375,,376.3079,1.0625,,376.2676,-334,,376.3078,0.0,,376.2676,2103,,376.306,527,,376.3463,-1.875,,
376.326,0.0,,376.326,800,,376.3279,106.0625,,376.3663,0.75,,376.3278,0.0,,376.3662,0.0,,376.3662,-415,,376.2876,-333,,376.2876,0.0,,376.326,800,,376.2876,1079,,376.326,527,,376.2876,0.0,,376.326,0.0,,376.3663,27,,376.3279,27,,376.3662,0.0,,376.3663,-15.375,,376.3279,0.875,,376.2876,-333,,376.3278,0.0,,376.2876,1079,,376.326,527,,376.3663,-0.5,,
376.346,0.0,,376.346,800,,376.3479,106.0,,376.3863,0.6875,,376.3478,0.0,,376.3862,0.0,,376.3862,-411,,376.3076,-332,,376.3076,0.0,,376.346,800,,376.3076,1079,,376.346,527,,376.3076,0.0,,376.346,0.0,,376.3863,27,,376.3479,27,,376.3862,0.0,,376.3863,-14.875,,376.3479,0.75,,376.3076,-332,,376.3478,0.0,,376.3076,1079,,376.346,527,,376.3863,-1.0625,,
376.366,0.0,,376.366,800,,376.3679,105.9375,,376.4063,0.625,,376.3678,0.0,,376.4061,0.0,,376.4061,-412,,376.3276,-332,,376.3276,0.0,,376.366,800,,376.3276,1079,,376.366,527,,376.3276,0.0,,376.366,0.0,,376.4063,27,,376.3679,27,,376.4061,0.0,,376.4063,-13.9375,,376.3679,0.6875,,376.3276,-332,,376.3678,0.0,,376.3276,1079,,376.366,527,,376.4063,-2.5,,
376.386,0.0,,376.386,800,,376.3878,106.0,,376.4262,0.5625,,376.3877,0.0,,376.4261,0.0,,376.4261,-411,,376.3476,-326,,376.3476,0.0,,376.386,800,,376.3476,1079,,376.386,527,,376.3476,0.0,,376.386,0.0,,376.4262,27,,376.3878,27,,376.4261,0.0,,376.4262,-14.625,,376.3878,0.5625,,376.3476,-326,,376.3877,0.0,,376.3476,1079,,376.386,527,,376.4262,-1.3125,,
376.406,0.0,,376.406,800,,376.4078,106.0625,,376.4462,0.5,,376.4077,0.0,,376.4461,0.0,,376.4461,-410,,376.3676,-328,,376.3676,0.0,,376.406,800,,376.3676,1079,,376.406,527,,376.3676,0.0,,376.406,0.0,,376.4462,27,,376.4078,27,,376.4461,0.0,,376.4462,-14.25,,376.4078,0.5,,376.3676,-328,,376.4077,0.0,,376.3676,1079,,376.406,527,,376.4462,-1.9375,,
376.426,0.0,,376.426,800,,376.4278,106.0,,376.4662,0.5,,376.4277,0.0,,376.4661,0.0,,376.4661,-410,,376.3876,-328,,376.3876,0.0,,376.426,800,,376.3876,1079,,376.426,527,,376.3876,0.0,,376.426,0.0,,376.4662,27,,376.4278,27,,376.4661,0.0,,376.4662,-14.25,,376.4278,0.4375,,376.3876,-328,,376.4277,0.0,,376.3876,1079,,376.426,527,,376.4662,-2.0,,
376.446,0.0,,376.446,800,,376.4478,106.0,,376.4862,0.4375,,376.4477,0.0,,376.4861,0.0,,376.4861,-406,,376.4076,-328,,376.4076,0.0,,376.446,800,,376.4076,1079,,376.446,527,,376.4076,0.0,,376.446,0.0,,376.4862,27,,376.4478,27,,376.4861,0.0,,376.4862,-14.0625,,376.4478,0.4375,,376.4076,-328,,376.4477,0.0,,376.4076,1079,,376.446,527,,376.4862,-2.0,,
376.466,0.0,,376.466,800,,376.4678,106.0,,376.5063,0.4375,,376.4677,0.0,,376.5062,0.0,,376.5062,-408,,376.4276,-327,,376.4276,0.0,,376.466,800,,376.4276,1079,,376.466,527,,376.4276,0.0,,376.466,0.0,,376.5063,27,,376.4678,27,,376.5062,0.0,,376.5063,-13.6875,,376.4678,0.375,,376.4276,-327,,376.4677,0.0,,376.4276,1079,,376.466,527,,376.5063,-2.6875,,
376.486,0.0,,376.486,800,,376.4878,106.0625,,376.5262,0.375,,376.4877,0.0,,376.5261,0.0,,376.5261,-407,,376.4476,-327,,376.4476,0.0,,376.486,800,,376.4476,1079,,376.486,527,,376.4476,0.0,,376.486,0.0,,376.5262,27,,376.4878,27,,376.5261,0.0,,376.5262,-14.3125,,376.4878,0.375,,376.4476,-327,,376.4877,0.0,,376.4476,1079,,376.486,527,,376.5262,-1.625,,
376.506,0.0,,376.506,800,,376.5078,106.0,,376.5462,0.375,,376.5077,0.0,,376.5461,0.0,,376.5461,-404,,376.4676,-325,,376.4676,0.0,,376.506,800,,376.4676,1079,,376.506,527,,376.4676,0.0,,376.506,0.0,,376.5462,27,,376.5078,27,,376.5461,0.0,,376.5462,-15.9375,,376.5078,0.375,,376.4676,-325,,376.5077,0.0,,376.4676,1079,,376.506,527,,376.5462,0.9375,,
376.526,0.0,,376.526,800,,376.5278,106.0,,376.5662,0.375,,376.5277,0.0,,376.5661,0.0,,376.5661,-406,,376.4876,-326,,376.4876,0.0,,376.526,800,,376.4876,1079,,376.526,527,,376.4876,0.0,,376.526,0.0,,376.5662,27,,376.5278,27,,376.5661,0.0,,376.5662,-15.5625,,376.5278,0.3125,,376.4876,-326,,376.5277,0.0,,376.4876,1079,,376.526,527,,376.5662,0.3125,,
376.546,0.0,,376.546,800,,376.5478,106.0,,376.5862,0.375,,376.5477,0.0,,376.5861,0.0,,376.5861,-404,,376.5076,-324,,376.5076,0.0,,376.546,800,,376.5076,1079,,376.546,527,,376.5076,0.0,,376.546,0.0,,376.5862,27,,376.5478,27,,376.5861,0.0,,376.5862,-14.8125,,376.5478,0.3125,,376.5076,-324,,376.5477,0.0,,376.5076,1079,,376.546,527,,376.5862,-0.75,,
