Point;Real time;Power-up time;Asrc;Alod;Apack;Vpack;SOC;DOD;Loads;BalVtg;BalCause;IoState;Flags;Bnk0;Bnk1t;Bnk2;Bnk3;Bnk4;Bnk5;Bnk6;Bnk7;Bnk8;Bnk9;Bnk10;Bnk11;Bnk12;Bnk13;Bnk14;Bnk15;CCL;CCLcause;DCL;DCLcause;WarnFlags;FltFlags;MissBanks;MissBank#;MissCells;-;Vmin;VminNo;VminAvg;Vavg;Vmax;VmaxNo;VmaxAvg;Tmin;TminNo;Tavg;Tmax;TmaxNo;Rmin;RminNo;Ravg;Rmax;RmaxNo;Rpack;Nmonit;Vmonit;Tmonit;TmonitOff;Rmonit;Smonit;Cell 0;Cell 1;Cell 2;Cell 3;Cell 4;Cell 5;Cell 6;Cell 7;Cell 8;Cell 9;Cell 10;Cell 11;Cell 12;Cell 13;Cell 14;Cell 15;Cell 16;Cell 17;Cell 18;Cell 19;Cell 20;Cell 21;Cell 22;Cell 23;Cell 24;Cell 25;Cell 26;Cell 27
41;1/1/2025 16:20;#2376 000:01:47:05;0;13.4;13.4;107.3;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
42;1/1/2025 16:20;#2376 000:01:47:06;0;16;16;107.3;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
43;1/1/2025 16:20;#2376 000:01:47:07;0;18.1;18.1;107.3;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
44;1/1/2025 16:20;#2376 000:01:47:08;0;19.5;19.5;107.3;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.81;3.81
45;1/1/2025 16:20;#2376 000:01:47:09;0;20.3;20.3;107.3;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
46;1/1/2025 16:20;#2376 000:01:47:10;0;20.9;20.9;107.2;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.84;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
47;1/1/2025 16:20;#2376 000:01:47:11;0;21.5;21.5;107.2;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.81;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
48;1/1/2025 16:20;#2376 000:01:47:12;0;21.9;21.9;107.2;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
49;1/1/2025 16:20;#2376 000:01:47:13;0;22.4;22.4;107.2;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
50;1/1/2025 16:20;#2376 000:01:47:14;0;22.8;22.8;107.2;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.81;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
51;1/1/2025 16:20;#2376 000:01:47:15;0;23.1;23.1;107.2;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.81;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
52;1/1/2025 16:20;#2376 000:01:47:16;0;23.5;23.5;107.1;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.81;3.84;3.81;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
53;1/1/2025 16:20;#2376 000:01:47:17;0;23.6;23.6;107.1;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.81;3.84;3.81;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
54;1/1/2025 16:20;#2376 000:01:47:18;0;24;24;107.1;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.81;3.84;3.81;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
55;1/1/2025 16:20;#2376 000:01:47:19;0;24.2;24.2;107.1;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.81;3.84;3.86;3.84;3.86;3.81;3.84;3.81;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.81;3.84;3.81;3.84;3.81;3.81;3.81
56;1/1/2025 16:20;#2376 000:01:47:20;0;24.5;24.5;107.1;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.81;3.84;3.86;3.84;3.86;3.81;3.84;3.81;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
57;1/1/2025 16:20;#2376 000:01:47:21;0;24.7;24.7;107.1;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.81;3.84;3.84;3.84;3.86;3.81;3.84;3.81;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.81;3.84;3.81;3.84;3.81;3.81;3.81
58;1/1/2025 16:20;#2376 000:01:47:22;0;24.9;24.9;107;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.81;3.84;3.86;3.84;3.86;3.81;3.81;3.81;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.81;3.84;3.81;3.84;3.81;3.81;3.81
59;1/1/2025 16:20;#2376 000:01:47:23;0;24.9;24.9;107;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.81;3.84;3.84;3.84;3.86;3.81;3.81;3.81;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.81;3.84;3.81;3.81;3.81;3.81;3.81
60;1/1/2025 16:20;#2376 000:01:47:24;0;25.2;25.2;107;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.81;3.84;3.86;3.84;3.86;3.81;3.81;3.81;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.81;3.84;3.81;3.81;3.81;3.81;3.81
61;1/1/2025 16:21;#2376 000:01:47:25;0;22.4;22.4;107;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.86;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
62;1/1/2025 16:21;#2376 000:01:47:26;0;0.5;0.5;107.3;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.86;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
63;1/1/2025 16:21;#2376 000:01:47:27;0;0.4;0.4;107.3;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.86;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.84
64;1/1/2025 16:21;#2376 000:01:47:28;0;0.4;0.4;107.4;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;20;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.86;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.84
65;1/1/2025 16:21;#2376 000:01:47:29;0;0.4;0.4;107.4;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;20;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.86;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.84
66;1/1/2025 16:21;#2376 000:01:47:30;0;0.4;0.4;107.3;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;20;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.86;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.84
67;1/1/2025 16:21;#2376 000:01:47:31;0;0.4;0.4;107.3;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;20;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.86;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.84
68;1/1/2025 16:21;#2376 000:01:47:32;0;0.4;0.4;107.4;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;20;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.86;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.84
69;1/1/2025 16:21;#2376 000:01:47:33;0;0.4;0.4;107.4;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;20;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.86;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.84
70;1/1/2025 16:21;#2376 000:01:47:34;0;0.6;0.6;107.4;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;20;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.86;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.84
71;1/1/2025 16:21;#2376 000:01:47:35;0;1.4;1.4;107.4;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;20;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.86;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.84
72;1/1/2025 16:21;#2376 000:01:47:36;0;2.3;2.3;107.4;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;20;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.86;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.84
73;1/1/2025 16:21;#2376 000:01:47:37;0;5.6;5.6;107.4;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;20;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
74;1/1/2025 16:21;#2376 000:01:47:38;0;6.8;6.8;107.3;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
75;1/1/2025 16:21;#2376 000:01:47:39;0;1.2;1.2;107.3;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.86;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.84;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.84
76;1/1/2025 16:21;#2376 000:01:47:40;0;1.2;1.2;107.4;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;20;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.86;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.84
77;1/1/2025 16:21;#2376 000:01:47:41;0;2;2;107.4;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;20;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.86;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.84
78;1/1/2025 16:21;#2376 000:01:47:42;0;1.9;1.9;107.4;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;20;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.86;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.84
79;1/1/2025 16:21;#2376 000:01:47:43;0;1.9;1.9;107.4;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;20;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.84;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.84
80;1/1/2025 16:21;#2376 000:01:47:44;0;0.4;0.4;107.4;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;20;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.86;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.84
81;1/1/2025 16:21;#2376 000:01:47:45;0;0.4;0.4;107.4;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;20;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.86;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.84
82;1/1/2025 16:21;#2376 000:01:47:46;0;0.4;0.4;107.4;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;20;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.86;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.84;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.84
83;1/1/2025 16:21;#2376 000:01:47:47;0;0.5;0.5;107.4;79;47;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;20;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.86;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.84
