Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),2. Velocity RPM (1),,Time (s),2. Torque % of peak (0.1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),2. Torque actual value Nm (0.0625),,Time (s),2. statusword  (1),,Time (s),1. controlword - right motor  (1),,Time (s),1. Iq A (0.0625),,
284.6168,0.0,,284.6168,800,,284.6198,106.0625,,284.637,0.0,,284.6197,0.0,,284.6369,0.0,,284.6369,181,,284.5994,77,,284.5994,0.0,,284.6168,800,,284.5994,1079,,284.6168,1039,,284.5994,0.0,,284.6168,0.0,,284.637,27,,284.6198,27,,284.6369,0.0,,284.637,8.25,,284.6198,0.0,,284.5994,77,,284.6197,0.0,,284.5994,1079,,284.6168,1039,,284.637,-2.0,,
284.6368,0.0,,284.6368,800,,284.6399,106.0,,284.657,0.0,,284.6398,0.0,,284.6569,0.0,,284.6569,180,,284.6196,76,,284.6196,0.0,,284.6368,800,,284.6196,1079,,284.6368,1039,,284.6196,0.0,,284.6368,0.0,,284.657,27,,284.6399,27,,284.6569,0.0,,284.657,5.9375,,284.6399,0.0,,284.6196,76,,284.6398,0.0,,284.6196,1079,,284.6368,1039,,284.657,1.3125,,
284.6568,0.0,,284.6568,800,,284.6598,106.0625,,284.6771,0.0,,284.6597,0.0,,284.6769,0.0,,284.6769,180,,284.6396,76,,284.6396,0.0,,284.6568,800,,284.6396,1079,,284.6568,1039,,284.6396,0.0,,284.6568,0.0,,284.6771,27,,284.6598,27,,284.6769,0.0,,284.6771,6.5625,,284.6598,0.0,,284.6396,76,,284.6597,0.0,,284.6396,1079,,284.6568,1039,,284.6771,-1.25,,
284.6768,0.0,,284.6768,800,,284.6798,106.0625,,284.697,0.0,,284.6797,0.0,,284.6969,0.0,,284.6969,179,,284.6596,75,,284.6596,0.0,,284.6768,800,,284.6596,1079,,284.6768,1039,,284.6596,0.0,,284.6768,0.0,,284.697,27,,284.6798,27,,284.6969,0.0,,284.697,5.75,,284.6798,-0.0625,,284.6596,75,,284.6797,0.0,,284.6596,1079,,284.6768,1039,,284.697,1.3125,,
284.6968,0.0,,284.6968,800,,284.6998,106.0,,284.7173,0.0,,284.6997,0.0,,284.7171,0.0,,284.7171,177,,284.6796,75,,284.6796,0.0,,284.6968,800,,284.6796,1079,,284.6968,1039,,284.6796,0.0,,284.6968,0.0,,284.7173,27,,284.6998,27,,284.7171,0.0,,284.7173,5.0,,284.6998,0.0,,284.6796,75,,284.6997,0.0,,284.6796,1079,,284.6968,1039,,284.7173,2.5,,
284.717,0.0,,284.717,800,,284.7198,106.0625,,284.737,0.0,,284.7197,0.0,,284.7369,0.0,,284.7369,177,,284.6996,74,,284.6996,0.0,,284.717,800,,284.6996,1079,,284.717,1039,,284.6996,0.0,,284.717,0.0,,284.737,27,,284.7198,27,,284.7369,0.0,,284.737,6.8125,,284.7198,0.0,,284.6996,74,,284.7197,0.0,,284.6996,1079,,284.717,1039,,284.737,-0.1875,,
284.7368,0.0,,284.7368,800,,284.7398,106.125,,284.757,0.0,,284.7397,0.0,,284.7569,0.0,,284.7569,177,,284.7196,73,,284.7196,0.0,,284.7368,800,,284.7196,1079,,284.7368,1039,,284.7196,0.0,,284.7368,0.0,,284.757,27,,284.7398,27,,284.7569,0.0,,284.757,6.1875,,284.7398,0.0,,284.7196,73,,284.7397,0.0,,284.7196,1079,,284.7368,1039,,284.757,-0.6875,,
284.7568,0.0,,284.7568,800,,284.7598,106.0,,284.777,0.0,,284.7597,0.0,,284.7769,0.0,,284.7769,176,,284.7395,73,,284.7395,0.0,,284.7568,800,,284.7395,1079,,284.7568,1039,,284.7395,0.0,,284.7568,0.0,,284.777,27,,284.7598,27,,284.7769,0.0,,284.777,7.125,,284.7598,0.0,,284.7395,73,,284.7597,0.0,,284.7395,1079,,284.7568,1039,,284.777,-0.6875,,
284.7768,0.0,,284.7768,800,,284.7798,106.0625,,284.797,0.0,,284.7797,0.0,,284.7969,0.0,,284.7969,175,,284.7596,72,,284.7596,0.0,,284.7768,800,,284.7596,1079,,284.7768,1039,,284.7596,0.0,,284.7768,0.0,,284.797,27,,284.7798,27,,284.7969,0.0,,284.797,6.8125,,284.7798,-0.0625,,284.7596,72,,284.7797,0.0,,284.7596,1079,,284.7768,1039,,284.797,-0.3125,,
284.7968,0.0,,284.7968,800,,284.7998,106.125,,284.817,0.0,,284.7997,0.0,,284.8169,0.0,,284.8169,174,,284.7795,71,,284.7795,0.0,,284.7968,800,,284.7795,1079,,284.7968,1039,,284.7795,0.0,,284.7968,0.0,,284.817,27,,284.7998,27,,284.8169,0.0,,284.817,6.5625,,284.7998,0.0,,284.7795,71,,284.7997,0.0,,284.7795,1079,,284.7968,1039,,284.817,0.125,,
284.8167,0.0,,284.8167,800,,284.8198,106.0,,284.837,0.0,,284.8197,0.0,,284.8369,0.0,,284.8369,174,,284.7995,71,,284.7995,0.0,,284.8167,800,,284.7995,1079,,284.8167,1039,,284.7995,0.0,,284.8167,0.0,,284.837,27,,284.8198,27,,284.8369,0.0,,284.837,6.8125,,284.8198,0.0,,284.7995,71,,284.8197,0.0,,284.7995,1079,,284.8167,1039,,284.837,-0.4375,,
284.8367,0.0,,284.8367,800,,284.8398,106.0625,,284.857,0.0,,284.8397,0.0,,284.8569,0.0,,284.8569,173,,284.8196,70,,284.8196,0.0,,284.8367,800,,284.8196,1079,,284.8367,1039,,284.8196,0.0,,284.8367,0.0,,284.857,27,,284.8398,27,,284.8569,0.0,,284.857,6.25,,284.8398,-0.0625,,284.8196,70,,284.8397,0.0,,284.8196,1079,,284.8367,1039,,284.857,0.5625,,
284.8567,0.0,,284.8567,800,,284.8598,106.0625,,284.877,0.0,,284.8597,0.0,,284.8769,0.0,,284.8769,173,,284.8395,70,,284.8395,0.0,,284.8567,800,,284.8395,1079,,284.8567,1039,,284.8395,0.0,,284.8567,0.0,,284.877,27,,284.8598,27,,284.8769,0.0,,284.877,6.6875,,284.8598,0.0,,284.8395,70,,284.8597,0.0,,284.8395,1079,,284.8567,1039,,284.877,-0.1875,,
284.8768,0.0,,284.8768,800,,284.8797,106.0625,,284.8969,0.0,,284.8796,0.0,,284.8969,0.0,,284.8969,171,,284.8596,69,,284.8596,0.0,,284.8768,800,,284.8596,1079,,284.8768,1039,,284.8596,0.0,,284.8768,0.0,,284.8969,27,,284.8797,27,,284.8969,0.0,,284.8969,5.875,,284.8797,0.0,,284.8596,69,,284.8796,0.0,,284.8596,1079,,284.8768,1039,,284.8969,0.9375,,
284.8967,0.0,,284.8967,800,,284.8997,106.0625,,284.9169,0.0,,284.8996,0.0,,284.9168,0.0,,284.9168,171,,284.8795,68,,284.8795,0.0,,284.8967,800,,284.8795,1079,,284.8967,1039,,284.8795,0.0,,284.8967,0.0,,284.9169,27,,284.8997,27,,284.9168,0.0,,284.9169,6.75,,284.8997,0.0,,284.8795,68,,284.8996,0.0,,284.8795,1079,,284.8967,1039,,284.9169,-0.4375,,
284.9167,0.0,,284.9167,800,,284.9197,106.0625,,284.937,0.0,,284.9196,0.0,,284.9369,0.0,,284.9369,170,,284.8995,68,,284.8995,0.0,,284.9167,800,,284.8995,1079,,284.9167,1039,,284.8995,0.0,,284.9167,0.0,,284.937,27,,284.9197,27,,284.9369,0.0,,284.937,6.375,,284.9197,0.0,,284.8995,68,,284.9196,0.0,,284.8995,1079,,284.9167,1039,,284.937,-0.0625,,
284.9367,0.0,,284.9367,800,,284.9397,106.125,,284.9569,0.0,,284.9396,0.0,,284.9568,0.0,,284.9568,169,,284.9195,67,,284.9195,0.0,,284.9367,800,,284.9195,1079,,284.9367,1039,,284.9195,0.0,,284.9367,0.0,,284.9569,27,,284.9397,27,,284.9568,0.0,,284.9569,5.8125,,284.9397,-0.0625,,284.9195,67,,284.9396,0.0,,284.9195,1079,,284.9367,1039,,284.9569,0.875,,
284.9567,0.0,,284.9567,800,,284.9597,106.0625,,284.977,0.0,,284.9596,0.0,,284.9769,0.0,,284.9769,169,,284.9395,66,,284.9395,0.0,,284.9567,800,,284.9395,1079,,284.9567,1039,,284.9395,0.0,,284.9567,0.0,,284.977,27,,284.9597,27,,284.9769,0.0,,284.977,6.9375,,284.9597,-0.0625,,284.9395,66,,284.9596,0.0,,284.9395,1079,,284.9567,1039,,284.977,-0.8125,,
284.9767,0.0,,284.9767,800,,284.9798,106.0625,,284.9969,0.0,,284.9797,0.0,,284.9968,0.0,,284.9968,168,,284.9595,66,,284.9595,0.0,,284.9767,800,,284.9595,1079,,284.9767,1039,,284.9595,0.0,,284.9767,0.0,,284.9969,27,,284.9798,27,,284.9968,0.0,,284.9969,7.25,,284.9798,0.0,,284.9595,66,,284.9797,0.0,,284.9595,1079,,284.9767,1039,,284.9969,-1.25,,
284.9967,0.0,,284.9967,800,,284.9997,105.9375,,285.0169,0.0,,284.9996,0.0,,285.0168,0.0,,285.0168,168,,284.9795,65,,284.9795,0.0,,284.9967,800,,284.9795,1079,,284.9967,1039,,284.9795,0.0,,284.9967,0.0,,285.0169,27,,284.9997,27,,285.0168,0.0,,285.0169,6.0,,284.9997,-0.0625,,284.9795,65,,284.9996,0.0,,284.9795,1079,,284.9967,1039,,285.0169,0.4375,,
285.0167,0.0,,285.0167,800,,285.0197,106.0625,,285.0369,0.0,,285.0196,0.0,,285.0369,0.0,,285.0369,167,,284.9995,64,,284.9995,0.0,,285.0167,800,,284.9995,1079,,285.0167,1039,,284.9995,0.0,,285.0167,0.0,,285.0369,27,,285.0197,27,,285.0369,0.0,,285.0369,5.75,,285.0197,-0.0625,,284.9995,64,,285.0196,0.0,,284.9995,1079,,285.0167,1039,,285.0369,0.625,,
285.0367,0.0,,285.0367,800,,285.0397,106.0,,285.0569,0.0,,285.0396,0.0,,285.0568,0.0,,285.0568,166,,285.0195,64,,285.0195,0.0,,285.0367,800,,285.0195,1079,,285.0367,1039,,285.0195,0.0,,285.0367,0.0,,285.0569,27,,285.0397,27,,285.0568,0.0,,285.0569,6.125,,285.0397,-0.0625,,285.0195,64,,285.0396,0.0,,285.0195,1079,,285.0367,1039,,285.0569,0.0,,
285.0567,0.0,,285.0567,800,,285.0597,106.0625,,285.0769,0.0,,285.0596,0.0,,285.0769,0.0,,285.0769,165,,285.0395,63,,285.0395,0.0,,285.0567,800,,285.0395,1079,,285.0567,1039,,285.0395,0.0,,285.0567,0.0,,285.0769,27,,285.0597,27,,285.0769,0.0,,285.0769,5.0625,,285.0597,-0.0625,,285.0395,63,,285.0596,0.0,,285.0395,1079,,285.0567,1039,,285.0769,1.6875,,
285.0767,0.0,,285.0767,800,,285.0797,106.0625,,285.0969,0.0,,285.0796,0.0,,285.0968,0.0,,285.0968,164,,285.0594,62,,285.0594,0.0,,285.0767,800,,285.0594,1079,,285.0767,1039,,285.0594,0.0,,285.0767,0.0,,285.0969,27,,285.0797,27,,285.0968,0.0,,285.0969,6.4375,,285.0797,-0.0625,,285.0594,62,,285.0796,0.0,,285.0594,1079,,285.0767,1039,,285.0969,-0.3125,,
285.0967,0.0,,285.0967,800,,285.0997,106.125,,285.1169,0.0,,285.0996,0.0,,285.1168,0.0,,285.1168,164,,285.0795,62,,285.0795,0.0,,285.0967,800,,285.0795,1079,,285.0967,1039,,285.0795,0.0,,285.0967,0.0,,285.1169,27,,285.0997,27,,285.1168,0.0,,285.1169,5.75,,285.0997,-0.0625,,285.0795,62,,285.0996,0.0,,285.0795,1079,,285.0967,1039,,285.1169,0.625,,
285.1166,0.0,,285.1166,800,,285.1196,106.125,,285.1369,0.0,,285.1196,0.0,,285.1368,0.0,,285.1368,163,,285.0995,61,,285.0995,0.0,,285.1166,800,,285.0995,1079,,285.1166,1039,,285.0995,0.0,,285.1166,0.0,,285.1369,27,,285.1196,27,,285.1368,0.0,,285.1369,5.875,,285.1196,-0.0625,,285.0995,61,,285.1196,0.0,,285.0995,1079,,285.1166,1039,,285.1369,0.4375,,
285.1366,0.0,,285.1366,800,,285.1397,106.0,,285.1569,0.0,,285.1396,0.0,,285.1568,0.0,,285.1568,162,,285.1194,61,,285.1194,0.0,,285.1366,800,,285.1194,1079,,285.1366,1039,,285.1194,0.0,,285.1366,0.0,,285.1569,27,,285.1397,27,,285.1568,0.0,,285.1569,7.1875,,285.1397,0.0,,285.1194,61,,285.1396,0.0,,285.1194,1079,,285.1366,1039,,285.1569,-1.5,,
285.1566,0.0,,285.1566,800,,285.1597,106.0625,,285.177,0.0,,285.1596,0.0,,285.1769,0.0,,285.1769,162,,285.1394,60,,285.1394,0.0,,285.1566,800,,285.1394,1079,,285.1566,1039,,285.1394,0.0,,285.1566,0.0,,285.177,27,,285.1597,27,,285.1769,0.0,,285.177,6.0625,,285.1597,0.0,,285.1394,60,,285.1596,0.0,,285.1394,1079,,285.1566,1039,,285.177,0.0625,,
285.1768,0.0,,285.1768,800,,285.1797,106.0625,,285.197,0.0,,285.1796,0.0,,285.1969,0.0,,285.1969,161,,285.1595,59,,285.1595,0.0,,285.1768,800,,285.1595,1079,,285.1768,1039,,285.1595,0.0,,285.1768,0.0,,285.197,27,,285.1797,27,,285.1969,0.0,,285.197,5.75,,285.1797,-0.0625,,285.1595,59,,285.1796,0.0,,285.1595,1079,,285.1768,1039,,285.197,0.375,,
285.1968,0.0,,285.1968,800,,285.1997,106.0625,,285.217,0.0,,285.1996,0.0,,285.2169,0.0,,285.2169,160,,285.1795,59,,285.1795,0.0,,285.1968,800,,285.1795,1079,,285.1968,1039,,285.1795,0.0,,285.1968,0.0,,285.217,27,,285.1997,27,,285.2169,0.0,,285.217,6.25,,285.1997,-0.0625,,285.1795,59,,285.1996,0.0,,285.1795,1079,,285.1968,1039,,285.217,-0.125,,
285.2168,0.0,,285.2168,800,,285.2197,106.0625,,285.237,0.0,,285.2196,0.0,,285.2369,0.0,,285.2369,160,,285.1995,58,,285.1995,0.0,,285.2168,800,,285.1995,1079,,285.2168,1039,,285.1995,0.0,,285.2168,0.0,,285.237,27,,285.2197,27,,285.2369,0.0,,285.237,5.875,,285.2197,0.0,,285.1995,58,,285.2196,0.0,,285.1995,1079,,285.2168,1039,,285.237,0.125,,
285.2368,0.0,,285.2368,800,,285.2397,106.0625,,285.257,0.0,,285.2396,0.0,,285.2569,0.0,,285.2569,159,,285.2195,57,,285.2195,0.0,,285.2368,800,,285.2195,1079,,285.2368,1039,,285.2195,0.0,,285.2368,0.0,,285.257,27,,285.2397,27,,285.2569,0.0,,285.257,5.0625,,285.2397,0.0,,285.2195,57,,285.2396,0.0,,285.2195,1079,,285.2368,1039,,285.257,1.4375,,
285.2568,0.0,,285.2568,800,,285.2597,106.125,,285.277,0.0,,285.2596,0.0,,285.2769,0.0,,285.2769,159,,285.2395,57,,285.2395,0.0,,285.2568,800,,285.2395,1079,,285.2568,1039,,285.2395,0.0,,285.2568,0.0,,285.277,27,,285.2597,27,,285.2769,0.0,,285.277,5.5625,,285.2597,0.0,,285.2395,57,,285.2596,0.0,,285.2395,1079,,285.2568,1039,,285.277,0.6875,,
285.2768,0.0,,285.2768,800,,285.2797,106.0625,,285.297,0.0,,285.2796,0.0,,285.2969,0.0,,285.2969,158,,285.2595,56,,285.2595,0.0,,285.2768,800,,285.2595,1079,,285.2768,1039,,285.2595,0.0,,285.2768,0.0,,285.297,27,,285.2797,27,,285.2969,0.0,,285.297,5.875,,285.2797,0.0,,285.2595,56,,285.2796,0.0,,285.2595,1079,,285.2768,1039,,285.297,0.25,,
285.2968,0.0,,285.2968,800,,285.2997,106.0,,285.317,0.0,,285.2996,0.0,,285.3169,0.0,,285.3169,157,,285.2794,55,,285.2794,0.0,,285.2968,800,,285.2794,1079,,285.2968,1039,,285.2794,0.0,,285.2968,0.0,,285.317,27,,285.2997,27,,285.3169,0.0,,285.317,7.0625,,285.2997,-0.0625,,285.2794,55,,285.2996,0.0,,285.2794,1079,,285.2968,1039,,285.317,-1.6875,,
285.3168,0.0,,285.3168,800,,285.3197,106.0625,,285.337,0.0,,285.3196,0.0,,285.3369,0.0,,285.3369,156,,285.2995,54,,285.2995,0.0,,285.3168,800,,285.2995,1079,,285.3168,1039,,285.2995,0.0,,285.3168,0.0,,285.337,27,,285.3197,27,,285.3369,0.0,,285.337,6.3125,,285.3197,-0.0625,,285.2995,54,,285.3196,0.0,,285.2995,1079,,285.3168,1039,,285.337,-0.6875,,
285.3368,0.0,,285.3368,800,,285.3397,106.0,,285.357,0.0,,285.3396,0.0,,285.3569,0.0,,285.3569,156,,285.3194,54,,285.3194,0.0,,285.3368,800,,285.3194,1079,,285.3368,1039,,285.3194,0.0,,285.3368,0.0,,285.357,27,,285.3397,27,,285.3569,0.0,,285.357,5.5,,285.3397,0.0,,285.3194,54,,285.3396,0.0,,285.3194,1079,,285.3368,1039,,285.357,0.0625,,
285.3568,0.0,,285.3568,800,,285.3598,106.0625,,285.377,0.0,,285.3597,0.0,,285.3769,0.0,,285.3769,155,,285.3394,53,,285.3394,0.0,,285.3568,800,,285.3394,1079,,285.3568,1039,,285.3394,0.0,,285.3568,0.0,,285.377,27,,285.3598,27,,285.3769,0.0,,285.377,6.4375,,285.3598,-0.0625,,285.3394,53,,285.3597,0.0,,285.3394,1079,,285.3568,1039,,285.377,-0.875,,
285.3768,0.0,,285.3768,800,,285.3798,106.0625,,285.397,0.0,,285.3797,0.0,,285.3969,0.0,,285.3969,154,,285.3596,53,,285.3596,0.0,,285.3768,800,,285.3596,1079,,285.3768,1039,,285.3596,0.0,,285.3768,0.0,,285.397,27,,285.3798,27,,285.3969,0.0,,285.397,5.4375,,285.3798,-0.0625,,285.3596,53,,285.3797,0.0,,285.3596,1079,,285.3768,1039,,285.397,0.625,,
285.3968,0.0,,285.3968,800,,285.3998,106.125,,285.4171,0.0,,285.3997,0.0,,285.417,0.0,,285.417,153,,285.3796,52,,285.3796,0.0,,285.3968,800,,285.3796,1079,,285.3968,1039,,285.3796,0.0,,285.3968,0.0,,285.4171,27,,285.3998,27,,285.417,0.0,,285.4171,4.9375,,285.3998,-0.0625,,285.3796,52,,285.3997,0.0,,285.3796,1079,,285.3968,1039,,285.4171,1.25,,
285.4168,0.0,,285.4168,800,,285.4198,106.0,,285.437,0.0,,285.4197,0.0,,285.4369,0.0,,285.4369,153,,285.3996,52,,285.3996,0.0,,285.4168,800,,285.3996,1079,,285.4168,1039,,285.3996,0.0,,285.4168,0.0,,285.437,27,,285.4198,27,,285.4369,0.0,,285.437,5.625,,285.4198,-0.0625,,285.3996,52,,285.4197,0.0,,285.3996,1079,,285.4168,1039,,285.437,0.3125,,
285.4368,0.0,,285.4368,800,,285.4398,106.0625,,285.4571,0.0,,285.4397,0.0,,285.457,0.0,,285.457,152,,285.4196,51,,285.4196,0.0,,285.4368,800,,285.4196,1079,,285.4368,1039,,285.4196,0.0,,285.4368,0.0,,285.4571,27,,285.4398,27,,285.457,0.0,,285.4571,5.625,,285.4398,-0.0625,,285.4196,51,,285.4397,0.0,,285.4196,1079,,285.4368,1039,,285.4571,0.3125,,
285.4568,0.0,,285.4568,800,,285.4599,106.0625,,285.477,0.0,,285.4598,0.0,,285.4769,0.0,,285.4769,151,,285.4396,50,,285.4396,0.0,,285.4568,800,,285.4396,1079,,285.4568,1039,,285.4396,0.0,,285.4568,0.0,,285.477,27,,285.4599,27,,285.4769,0.0,,285.477,5.0625,,285.4599,-0.0625,,285.4396,50,,285.4598,0.0,,285.4396,1079,,285.4568,1039,,285.477,1.1875,,
285.4768,0.0,,285.4768,800,,285.4798,106.0625,,285.4971,0.0,,285.4797,0.0,,285.4969,0.0,,285.4969,151,,285.4596,50,,285.4596,0.0,,285.4768,800,,285.4596,1079,,285.4768,1039,,285.4596,0.0,,285.4768,0.0,,285.4971,27,,285.4798,27,,285.4969,0.0,,285.4971,5.875,,285.4798,-0.0625,,285.4596,50,,285.4797,0.0,,285.4596,1079,,285.4768,1039,,285.4971,-0.1875,,
285.4968,0.0,,285.4968,800,,285.4998,106.0625,,285.5172,0.0,,285.4997,0.0,,285.5171,0.0,,285.5171,150,,285.4796,49,,285.4796,0.0,,285.4968,800,,285.4796,1079,,285.4968,1039,,285.4796,0.0,,285.4968,0.0,,285.5172,27,,285.4998,27,,285.5171,0.0,,285.5172,5.5625,,285.4998,-0.0625,,285.4796,49,,285.4997,0.0,,285.4796,1079,,285.4968,1039,,285.5172,0.25,,
285.5169,0.0,,285.5169,800,,285.5198,106.0625,,285.5371,0.0,,285.5197,0.0,,285.537,0.0,,285.537,149,,285.4996,49,,285.4996,0.0,,285.5169,800,,285.4996,1079,,285.5169,1039,,285.4996,0.0,,285.5169,0.0,,285.5371,27,,285.5198,27,,285.537,0.0,,285.5371,6.375,,285.5198,-0.0625,,285.4996,49,,285.5197,0.0,,285.4996,1079,,285.5169,1039,,285.5371,-0.9375,,
285.5368,0.0,,285.5368,800,,285.5398,106.0625,,285.557,0.0,,285.5397,0.0,,285.5569,0.0,,285.5569,149,,285.5196,48,,285.5196,0.0,,285.5368,800,,285.5196,1079,,285.5368,1039,,285.5196,0.0,,285.5368,0.0,,285.557,27,,285.5398,27,,285.5569,0.0,,285.557,6.125,,285.5398,-0.0625,,285.5196,48,,285.5397,0.0,,285.5196,1079,,285.5368,1039,,285.557,-0.6875,,
285.5568,0.0,,285.5568,800,,285.5598,106.0625,,285.577,0.0,,285.5597,0.0,,285.5769,0.0,,285.5769,148,,285.5396,48,,285.5396,0.0,,285.5568,800,,285.5396,1079,,285.5568,1039,,285.5396,0.0,,285.5568,0.0,,285.577,27,,285.5598,27,,285.5769,0.0,,285.577,5.5,,285.5598,-0.0625,,285.5396,48,,285.5597,0.0,,285.5396,1079,,285.5568,1039,,285.577,0.0625,,
285.5768,0.0,,285.5768,800,,285.5798,106.0,,285.597,0.0,,285.5797,0.0,,285.5969,0.0,,285.5969,148,,285.5596,47,,285.5596,0.0,,285.5768,800,,285.5596,1079,,285.5768,1039,,285.5596,0.0,,285.5768,0.0,,285.597,27,,285.5798,27,,285.5969,0.0,,285.597,5.25,,285.5798,-0.0625,,285.5596,47,,285.5797,0.0,,285.5596,1079,,285.5768,1039,,285.597,0.5625,,
285.5968,0.0,,285.5968,800,,285.5998,106.125,,285.617,0.0,,285.5997,0.0,,285.6169,0.0,,285.6169,148,,285.5795,47,,285.5795,0.0,,285.5968,800,,285.5795,1079,,285.5968,1039,,285.5795,0.0,,285.5968,0.0,,285.617,27,,285.5998,27,,285.6169,0.0,,285.617,5.5625,,285.5998,-0.0625,,285.5795,47,,285.5997,0.0,,285.5795,1079,,285.5968,1039,,285.617,0.0,,
285.6168,0.0,,285.6168,800,,285.6198,106.0625,,285.637,0.0,,285.6197,0.0,,285.6369,0.0,,285.6369,146,,285.5996,46,,285.5996,0.0,,285.6168,800,,285.5996,1079,,285.6168,1039,,285.5996,0.0,,285.6168,0.0,,285.637,27,,285.6198,27,,285.6369,0.0,,285.637,4.75,,285.6198,-0.0625,,285.5996,46,,285.6197,0.0,,285.5996,1079,,285.6168,1039,,285.637,1.3125,,
285.6368,0.0,,285.6368,800,,285.6398,106.0625,,285.657,0.0,,285.6397,0.0,,285.6569,0.0,,285.6569,146,,285.6195,46,,285.6195,0.0,,285.6368,800,,285.6195,1079,,285.6368,1039,,285.6195,0.0,,285.6368,0.0,,285.657,27,,285.6398,27,,285.6569,0.0,,285.657,4.9375,,285.6398,-0.0625,,285.6195,46,,285.6397,0.0,,285.6195,1079,,285.6368,1039,,285.657,0.875,,
285.6568,0.0,,285.6568,800,,285.6598,106.125,,285.677,0.0,,285.6597,0.0,,285.6769,0.0,,285.6769,145,,285.6395,45,,285.6395,0.0,,285.6568,800,,285.6395,1079,,285.6568,1039,,285.6395,0.0,,285.6568,0.0,,285.677,27,,285.6598,27,,285.6769,0.0,,285.677,5.0625,,285.6598,-0.0625,,285.6395,45,,285.6597,0.0,,285.6395,1079,,285.6568,1039,,285.677,0.6875,,
285.6767,0.0,,285.6767,800,,285.6798,106.0625,,285.697,0.0,,285.6797,0.0,,285.6969,0.0,,285.6969,144,,285.6596,45,,285.6596,0.0,,285.6767,800,,285.6596,1079,,285.6767,1039,,285.6596,0.0,,285.6767,0.0,,285.697,27,,285.6798,27,,285.6969,0.0,,285.697,5.4375,,285.6798,-0.0625,,285.6596,45,,285.6797,0.0,,285.6596,1079,,285.6767,1039,,285.697,0.125,,
285.6968,0.0,,285.6968,800,,285.6997,106.125,,285.717,0.0,,285.6997,0.0,,285.7169,0.0,,285.7169,144,,285.6795,44,,285.6795,0.0,,285.6968,800,,285.6795,1079,,285.6968,1039,,285.6795,0.0,,285.6968,0.0,,285.717,27,,285.6997,27,,285.7169,0.0,,285.717,4.625,,285.6997,-0.0625,,285.6795,44,,285.6997,0.0,,285.6795,1079,,285.6968,1039,,285.717,1.375,,
285.7168,0.0,,285.7168,800,,285.7198,106.125,,285.737,0.0,,285.7197,0.0,,285.7369,0.0,,285.7369,143,,285.6995,44,,285.6995,0.0,,285.7168,800,,285.6995,1079,,285.7168,1039,,285.6995,0.0,,285.7168,0.0,,285.737,27,,285.7198,27,,285.7369,0.0,,285.737,6.375,,285.7198,-0.0625,,285.6995,44,,285.7197,0.0,,285.6995,1079,,285.7168,1039,,285.737,-1.375,,
285.7367,0.0,,285.7367,800,,285.7397,106.1875,,285.757,0.0,,285.7396,0.0,,285.7569,0.0,,285.7569,142,,285.7195,43,,285.7195,0.0,,285.7367,800,,285.7195,1079,,285.7367,1039,,285.7195,0.0,,285.7367,0.0,,285.757,27,,285.7397,27,,285.7569,0.0,,285.757,4.8125,,285.7397,-0.0625,,285.7195,43,,285.7396,0.0,,285.7195,1079,,285.7367,1039,,285.757,0.875,,
285.7567,0.0,,285.7567,800,,285.7598,106.1875,,285.777,0.0,,285.7597,0.0,,285.7769,0.0,,285.7769,142,,285.7395,43,,285.7395,0.0,,285.7567,800,,285.7395,1079,,285.7567,1039,,285.7395,0.0,,285.7567,0.0,,285.777,27,,285.7598,27,,285.7769,0.0,,285.777,3.875,,285.7598,-0.0625,,285.7395,43,,285.7597,0.0,,285.7395,1079,,285.7567,1039,,285.777,2.3125,,
285.7767,0.0,,285.7767,800,,285.7797,106.125,,285.7969,0.0,,285.7796,0.0,,285.7968,0.0,,285.7968,142,,285.7595,42,,285.7595,0.0,,285.7767,800,,285.7595,1079,,285.7767,1039,,285.7595,0.0,,285.7767,0.0,,285.7969,27,,285.7797,27,,285.7968,0.0,,285.7969,5.4375,,285.7797,-0.0625,,285.7595,42,,285.7796,0.0,,285.7595,1079,,285.7767,1039,,285.7969,-0.0625,,
285.7967,0.0,,285.7967,800,,285.7997,106.0625,,285.817,0.0,,285.7996,0.0,,285.8169,0.0,,285.8169,140,,285.7795,42,,285.7795,0.0,,285.7967,800,,285.7795,1079,,285.7967,1039,,285.7795,0.0,,285.7967,0.0,,285.817,27,,285.7997,27,,285.8169,0.0,,285.817,5.6875,,285.7997,-0.0625,,285.7795,42,,285.7996,0.0,,285.7795,1079,,285.7967,1039,,285.817,-0.75,,
