Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Footbrake Pot Input Voltage V (0.00390625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
1951.8474,0,,1951.828,0.0,,1951.828,-2.4375,,1951.8472,0.0,,1951.828,0.0,,1951.8474,-27,,1951.8278,0.0,,1951.828,0.0,,1951.8472,102.375,,1951.8472,37,,1951.8474,0.0,,1951.8278,-0.8125,,1951.828,1.2734375,,1951.828,1.0625,,1951.8278,0.0,,1951.8278,-2.5,,
1951.8678,0,,1951.8476,0.0,,1951.8476,0.5,,1951.8676,0.0,,1951.8478,0.0,,1951.8678,-27,,1951.8476,0.0,,1951.8478,0.0,,1951.8676,102.375,,1951.8676,37,,1951.8678,0.0,,1951.8476,-0.5,,1951.8476,1.26171875,,1951.8476,1.0,,1951.8476,0.0,,1951.8476,-2.6875,,
1951.8874,0,,1951.868,0.0,,1951.868,0.9375,,1951.8874,0.0,,1951.868,0.0,,1951.8874,-27,,1951.8678,0.0,,1951.868,0.0,,1951.8874,102.375,,1951.8874,37,,1951.8874,0.0,,1951.8678,-0.5,,1951.868,1.23828125,,1951.868,0.3125,,1951.8678,0.0,,1951.8678,-1.375,,
1951.9074,0,,1951.8878,0.0,,1951.8878,1.0,,1951.9072,0.0,,1951.8878,0.0,,1951.9074,-27,,1951.8876,0.0,,1951.8878,0.0,,1951.9072,102.3125,,1951.9072,37,,1951.9074,0.0,,1951.8876,-1.1875,,1951.8878,1.2734375,,1951.8878,0.0,,1951.8876,0.0,,1951.8876,1.25,,
1951.9276,0,,1951.9076,0.0,,1951.9076,1.6875,,1951.9276,0.0,,1951.9078,0.0,,1951.9276,-26,,1951.9076,0.0,,1951.9078,0.0,,1951.9276,102.375,,1951.9276,37,,1951.9276,0.0,,1951.9076,-1.25,,1951.9076,1.24609375,,1951.9076,-0.3125,,1951.9076,0.0,,1951.9076,0.8125,,
1951.9474,0,,1951.9278,0.0,,1951.9278,-1.5,,1951.9472,0.0,,1951.928,0.0,,1951.9474,-26,,1951.9278,0.0,,1951.928,0.0,,1951.9472,102.4375,,1951.9472,37,,1951.9474,0.0,,1951.9278,-0.75,,1951.9278,1.24609375,,1951.9278,0.5625,,1951.9278,0.0,,1951.9278,-1.75,,
1951.9678,0,,1951.9478,0.0,,1951.9478,-0.625,,1951.9676,0.0,,1951.9478,0.0,,1951.9678,-26,,1951.9476,0.0,,1951.9478,0.0,,1951.9676,102.25,,1951.9676,37,,1951.9678,0.0,,1951.9476,-1.125,,1951.9478,1.24609375,,1951.9478,0.8125,,1951.9476,0.0,,1951.9476,-0.4375,,
1951.9874,0,,1951.968,0.0,,1951.968,-0.75,,1951.9872,0.0,,1951.968,0.0,,1951.9874,-25,,1951.9678,0.0,,1951.968,0.0,,1951.9872,102.375,,1951.9872,37,,1951.9874,0.0,,1951.9678,-0.625,,1951.968,1.25390625,,1951.968,0.6875,,1951.9678,0.0,,1951.9678,-1.5,,
1952.0076,0,,1951.9876,0.0,,1951.9876,-0.625,,1952.0072,0.0,,1951.9878,0.0,,1952.0076,-25,,1951.9876,0.0,,1951.9878,0.0,,1952.0072,102.3125,,1952.0072,37,,1952.0076,0.0,,1951.9876,-0.5625,,1951.9876,1.26171875,,1951.9876,0.75,,1951.9876,0.0,,1951.9876,-2.625,,
1952.0278,0,,1952.0078,0.0,,1952.0078,2.0,,1952.0278,0.0,,1952.0078,0.0,,1952.0278,-25,,1952.0076,0.0,,1952.0078,0.0,,1952.0278,102.375,,1952.0278,37,,1952.0278,0.0,,1952.0076,-0.25,,1952.0078,1.24609375,,1952.0078,0.1875,,1952.0076,0.0,,1952.0076,-0.875,,
